,BatterName,batter,PA_flag,AB,IsHit,PitchesThrown,SwungOn,ContactMade,IsStrikeout,IsWalk,IsHBP,IsBIP,IsGB,IsLD,IsFB,IsSingle,IsDouble,IsTriple,IsHomer,Cont%,Swing%,K%,BB%,AVG,OBP,SLG,Split,Statcast PC,Statcast BBE,GB%,LD%,FB%,SwtSpot%,Chase%,EV 90
3909,Logan Driscoll,686482,220,195,60,841,405,289,41,20,3,156,63,48,31,34,18,1,7,0.7135802469135802,0.4815695600475624,0.18636363636363637,0.09090909090909091,0.3076923076923077,0.37727272727272726,0.517948717948718,RHP,1111.0,201.0,0.4129353233830846,0.2885572139303483,0.20398009950248755,0.35323383084577115,0.26101694915254237,103.2
3910,Logan Porter,682515,201,169,37,797,316,221,58,28,3,114,53,24,29,26,5,1,5,0.6993670886075949,0.39648682559598497,0.2885572139303483,0.13930348258706468,0.21893491124260356,0.3383084577114428,0.34911242603550297,RHP,1170.0,168.0,0.4226190476190476,0.24404761904761904,0.27976190476190477,0.35714285714285715,0.21311475409836064,101.42
3911,Logan Tanner,683091,196,169,28,839,337,225,65,26,1,104,0,0,0,16,7,0,5,0.6676557863501483,0.40166865315852207,0.33163265306122447,0.1326530612244898,0.16568047337278108,0.28061224489795916,0.2958579881656805,RHP,,,,,,,,
3912,Logan Wagner,702488,110,80,21,468,180,131,33,20,8,49,0,0,0,10,5,2,4,0.7277777777777777,0.38461538461538464,0.3,0.18181818181818182,0.2625,0.44545454545454544,0.525,RHP,,,,,,,,
3913,Logan Warmoth,657089,209,178,35,745,374,268,54,24,3,128,13,11,10,29,5,0,1,0.7165775401069518,0.5020134228187919,0.2583732057416268,0.11483253588516747,0.19662921348314608,0.2966507177033493,0.24157303370786518,RHP,342.0,58.0,0.3103448275862069,0.22413793103448276,0.3275862068965517,0.25862068965517243,0.2235294117647059,99.12
3914,Logan Wyatt,668824,38,36,5,146,69,46,13,2,0,23,0,0,0,2,2,0,1,0.6666666666666666,0.4726027397260274,0.34210526315789475,0.05263157894736842,0.1388888888888889,0.18421052631578946,0.2777777777777778,RHP,,,,,,,,
3915,Logun Clark,800621,61,51,14,228,118,79,15,6,3,37,0,0,0,11,2,0,1,0.6694915254237288,0.5175438596491229,0.2459016393442623,0.09836065573770492,0.27450980392156865,0.3770491803278688,0.37254901960784315,RHP,,,,,,,,
3916,Loidel Chapelli,703070,266,235,57,1044,495,358,71,27,3,165,0,0,0,43,9,3,2,0.7232323232323232,0.47413793103448276,0.2669172932330827,0.10150375939849623,0.2425531914893617,0.32706766917293234,0.33191489361702126,RHP,,,,,,,,
3917,Lolo Sanchez,665975,99,87,17,380,163,137,16,10,1,72,0,0,0,15,0,2,0,0.8404907975460123,0.42894736842105263,0.16161616161616163,0.10101010101010101,0.19540229885057472,0.2828282828282828,0.2413793103448276,RHP,,,,,,,,
3918,Lonnie White Jr.,696145,294,253,38,1194,587,368,103,27,12,152,0,0,0,20,6,2,10,0.626916524701874,0.4916247906197655,0.35034013605442177,0.09183673469387756,0.15019762845849802,0.2619047619047619,0.308300395256917,RHP,,,,,,,,
3919,Lorenzo Cedrola,661411,70,62,18,272,130,104,12,6,2,50,20,12,12,14,3,0,1,0.8,0.47794117647058826,0.17142857142857143,0.08571428571428572,0.2903225806451613,0.37142857142857144,0.3870967741935484,RHP,394.0,76.0,0.4342105263157895,0.2631578947368421,0.2236842105263158,0.3026315789473684,0.365,98.06
3920,Lou Albrecht,815694,41,36,7,159,71,48,12,4,2,24,11,6,5,5,1,0,1,0.676056338028169,0.44654088050314467,0.2926829268292683,0.0975609756097561,0.19444444444444445,0.3170731707317073,0.3055555555555556,RHP,187.0,26.0,0.5,0.23076923076923078,0.19230769230769232,0.4230769230769231,0.308411214953271,99.94999999999999
3921,Luca Tresh,681123,304,272,64,1147,516,365,75,25,4,200,0,0,0,42,12,1,9,0.7073643410852714,0.44986922406277247,0.24671052631578946,0.08223684210526316,0.23529411764705882,0.3059210526315789,0.3860294117647059,RHP,,,,,,,,
3922,Lucas Dunn,690903,154,134,26,564,262,171,43,15,3,94,0,0,0,19,4,2,1,0.6526717557251909,0.4645390070921986,0.2792207792207792,0.09740259740259741,0.19402985074626866,0.2857142857142857,0.27611940298507465,RHP,,,,,,,,
3923,Lucas Spence,828599,81,66,14,326,129,103,17,12,3,49,0,0,0,11,0,2,1,0.7984496124031008,0.39570552147239263,0.20987654320987653,0.14814814814814814,0.21212121212121213,0.35802469135802467,0.3181818181818182,RHP,,,,,,,,
3924,Luis Ariza,699078,21,19,1,90,44,28,9,1,1,10,0,0,0,1,0,0,0,0.6363636363636364,0.4888888888888889,0.42857142857142855,0.047619047619047616,0.05263157894736842,0.14285714285714285,0.05263157894736842,RHP,,,,,,,,
3925,Luis Baez,800232,368,340,90,1321,702,471,100,22,0,246,0,0,0,56,16,0,18,0.6709401709401709,0.5314155942467828,0.2717391304347826,0.059782608695652176,0.2647058823529412,0.30434782608695654,0.47058823529411764,RHP,,,,,,,,
3926,Luis Caicuto,691276,218,190,41,801,344,288,39,19,10,152,38,18,21,32,9,0,0,0.8372093023255814,0.42946317103620474,0.17889908256880735,0.0871559633027523,0.21578947368421053,0.3211009174311927,0.2631578947368421,RHP,528.0,102.0,0.5,0.19607843137254902,0.24509803921568626,0.3333333333333333,0.27177700348432055,103.22
3927,Luis Campusano,669134,49,46,15,173,95,74,7,3,0,39,14,8,6,11,2,0,2,0.7789473684210526,0.5491329479768786,0.14285714285714285,0.061224489795918366,0.32608695652173914,0.3673469387755102,0.5,RHP,120.0,30.0,0.5333333333333333,0.26666666666666666,0.2,0.26666666666666666,0.3220338983050847,104.42
3928,Luis Castillo,699127,376,323,69,1600,588,464,88,48,1,239,0,0,0,39,15,0,15,0.7891156462585034,0.3675,0.23404255319148937,0.1276595744680851,0.21362229102167182,0.31382978723404253,0.3993808049535604,RHP,,,,,,,,
3929,Luis Chevalier,682728,2,2,1,7,4,3,1,0,0,1,0,0,0,1,0,0,0,0.75,0.5714285714285714,0.5,0.0,0.5,0.5,0.5,RHP,,,,,,,,
3930,Luis De Los Santos,665782,98,81,18,390,158,104,23,15,2,58,35,11,8,13,2,0,3,0.6582278481012658,0.40512820512820513,0.23469387755102042,0.15306122448979592,0.2222222222222222,0.35714285714285715,0.35802469135802467,RHP,583.0,95.0,0.5052631578947369,0.21052631578947367,0.22105263157894736,0.28421052631578947,0.28307692307692306,107.44
3931,Luis Durango,691411,124,110,29,442,228,169,23,7,6,88,0,0,0,23,5,1,0,0.7412280701754386,0.5158371040723982,0.18548387096774194,0.056451612903225805,0.2636363636363636,0.3387096774193548,0.32727272727272727,RHP,,,,,,,,
3932,Luis Encarnacion,691476,273,256,71,915,548,398,50,13,2,208,0,0,0,47,11,0,13,0.7262773722627737,0.5989071038251366,0.18315018315018314,0.047619047619047616,0.27734375,0.315018315018315,0.47265625,RHP,,,,,,,,
3933,Luis Gomez,823491,1,1,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,RHP,2.0,1.0,0.0,0.0,1.0,0.0,0.0,82.7
3934,Luis González,670768,74,64,18,298,134,104,19,8,1,46,21,9,13,12,4,2,0,0.7761194029850746,0.44966442953020136,0.25675675675675674,0.10810810810810811,0.28125,0.36486486486486486,0.40625,RHP,363.0,55.0,0.4909090909090909,0.18181818181818182,0.2545454545454545,0.2727272727272727,0.29081632653061223,102.7
3935,Luis Guanipa,806994,118,107,19,451,228,169,31,11,0,76,0,0,0,18,1,0,0,0.7412280701754386,0.5055432372505543,0.2627118644067797,0.09322033898305085,0.17757009345794392,0.2542372881355932,0.18691588785046728,RHP,,,,,,,,
3936,Luis Lara,800325,343,291,71,1275,578,471,50,38,13,244,0,0,0,55,12,2,2,0.8148788927335641,0.4533333333333333,0.1457725947521866,0.11078717201166181,0.24398625429553264,0.3556851311953353,0.31958762886597936,RHP,,,,,,,,
3937,Luis Leones,692817,17,17,1,63,30,12,11,0,0,6,2,0,1,1,0,0,0,0.4,0.47619047619047616,0.6470588235294118,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,RHP,55.0,5.0,0.6,0.0,0.2,0.0,0.42857142857142855,90.74
3938,Luis Liberato,642451,205,186,48,812,399,281,50,18,0,137,68,32,28,31,13,1,3,0.7042606516290727,0.49137931034482757,0.24390243902439024,0.08780487804878048,0.25806451612903225,0.32195121951219513,0.3870967741935484,RHP,1093.0,187.0,0.47058823529411764,0.23529411764705882,0.23529411764705882,0.3155080213903743,0.2603978300180832,103.0
3939,Luis Matos,682641,270,238,64,947,473,417,23,18,7,222,68,45,74,38,17,0,9,0.8816067653276956,0.49947201689545934,0.08518518518518518,0.06666666666666667,0.2689075630252101,0.3296296296296296,0.453781512605042,RHP,1328.0,296.0,0.32094594594594594,0.21283783783783783,0.3108108108108108,0.3108108108108108,0.33959537572254334,104.4
3940,Luis Mendez,692591,287,247,60,1030,476,373,51,32,3,201,0,0,0,41,10,4,5,0.7836134453781513,0.4621359223300971,0.17770034843205576,0.11149825783972125,0.242914979757085,0.3310104529616725,0.3765182186234818,RHP,,,,,,,,
3941,Luis Merejo,808153,89,76,20,340,173,120,20,8,4,57,0,0,0,11,6,0,3,0.6936416184971098,0.5088235294117647,0.2247191011235955,0.0898876404494382,0.2631578947368421,0.3595505617977528,0.4605263157894737,RHP,,,,,,,,
3942,Luis Mieses,672635,252,236,67,896,513,395,42,12,1,198,0,0,0,40,16,2,9,0.7699805068226121,0.5725446428571429,0.16666666666666666,0.047619047619047616,0.2838983050847458,0.31746031746031744,0.4830508474576271,RHP,,,,,,,,
3943,Luis Parababire,808538,10,9,1,37,18,11,6,1,0,3,0,0,0,1,0,0,0,0.6111111111111112,0.4864864864864865,0.6,0.1,0.1111111111111111,0.2,0.1111111111111111,RHP,,,,,,,,
3944,Luis Perez,691483,11,8,0,46,14,9,3,2,1,5,0,0,0,0,0,0,0,0.6428571428571429,0.30434782608695654,0.2727272727272727,0.18181818181818182,0.0,0.2727272727272727,0.0,RHP,,,,,,,,
3945,Luis Pineda,682867,261,230,56,957,476,310,72,27,1,161,0,0,0,39,11,1,5,0.6512605042016807,0.49738766980146293,0.27586206896551724,0.10344827586206896,0.24347826086956523,0.3218390804597701,0.3652173913043478,RHP,,,,,,,,
3946,Luis Pino,700720,41,38,6,167,83,53,17,3,0,21,13,1,5,4,1,0,1,0.6385542168674698,0.49700598802395207,0.4146341463414634,0.07317073170731707,0.15789473684210525,0.21951219512195122,0.2631578947368421,RHP,228.0,31.0,0.5483870967741935,0.12903225806451613,0.25806451612903225,0.06451612903225806,0.3305785123966942,104.51
3947,Luis Ravelo,699144,317,281,70,1151,535,394,71,28,6,212,0,0,0,53,12,1,4,0.7364485981308411,0.46481320590790615,0.22397476340694006,0.08832807570977919,0.2491103202846975,0.3280757097791798,0.3416370106761566,RHP,,,,,,,,
3948,Luis Reyes,699105,61,56,14,219,110,79,12,4,0,45,11,6,8,13,1,0,0,0.7181818181818181,0.502283105022831,0.19672131147540983,0.06557377049180328,0.25,0.29508196721311475,0.26785714285714285,RHP,160.0,37.0,0.4864864864864865,0.1891891891891892,0.2972972972972973,0.2972972972972973,0.35294117647058826,98.9
3949,Luis Robert Jr.,673357,20,18,2,69,36,25,5,0,2,13,5,2,4,1,0,0,1,0.6944444444444444,0.5217391304347826,0.25,0.0,0.1111111111111111,0.2,0.2777777777777778,RHP,82.0,14.0,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.34285714285714286,99.78
3950,Luis Rodriguez,691177,8,7,3,28,14,9,2,1,0,5,0,0,0,2,1,0,0,0.6428571428571429,0.5,0.25,0.125,0.42857142857142855,0.5,0.5714285714285714,RHP,,,,,,,,
3951,Luis Rodriguez - 677628,677628,38,36,6,149,77,44,17,2,0,19,0,0,0,6,0,0,0,0.5714285714285714,0.5167785234899329,0.4473684210526316,0.05263157894736842,0.16666666666666666,0.21052631578947367,0.16666666666666666,RHP,,,,,,,,
3952,Luis Rodriguez - 691177,691177,120,106,17,508,242,135,47,12,1,60,0,0,0,15,1,0,1,0.5578512396694215,0.4763779527559055,0.39166666666666666,0.1,0.16037735849056603,0.25,0.19811320754716982,RHP,,,,,,,,
3953,Luis Rodriguez - 800170,800170,39,32,3,150,63,46,11,5,1,22,0,0,0,2,0,1,0,0.7301587301587301,0.42,0.28205128205128205,0.1282051282051282,0.09375,0.23076923076923078,0.15625,RHP,,,,,,,,
3954,Luis Sanchez,800506,300,273,62,1050,561,437,54,21,5,221,0,0,0,52,7,2,1,0.7789661319073083,0.5342857142857143,0.18,0.07,0.2271062271062271,0.29333333333333333,0.2783882783882784,RHP,,,,,,,,
3955,Luis Santana,670919,263,228,48,1018,427,330,45,24,8,187,7,5,1,35,8,0,5,0.7728337236533958,0.4194499017681729,0.17110266159695817,0.09125475285171103,0.21052631578947367,0.3041825095057034,0.31140350877192985,RHP,103.0,16.0,0.4375,0.3125,0.0625,0.3125,0.21666666666666667,99.30000000000001
3956,Luis Suisbel,692044,405,345,99,1583,840,619,97,41,10,259,0,0,0,68,19,3,9,0.736904761904762,0.5306380290587492,0.23950617283950618,0.10123456790123457,0.28695652173913044,0.37037037037037035,0.43768115942028984,RHP,,,,,,,,
3957,Luis Toribio,678681,215,185,39,887,422,277,79,25,3,108,0,0,0,22,8,2,7,0.6563981042654028,0.47576099210823,0.3674418604651163,0.11627906976744186,0.21081081081081082,0.3116279069767442,0.3891891891891892,RHP,,,,,,,,
3958,Luis Torrens,620443,86,78,20,331,145,112,22,6,1,57,28,15,13,13,4,0,3,0.7724137931034483,0.4380664652567976,0.2558139534883721,0.06976744186046512,0.2564102564102564,0.313953488372093,0.4230769230769231,RHP,467.0,84.0,0.44047619047619047,0.2857142857142857,0.23809523809523808,0.35714285714285715,0.2701612903225806,104.19
3959,Luis Torres,801230,11,10,1,38,21,12,3,1,0,7,0,0,0,1,0,0,0,0.5714285714285714,0.5526315789473685,0.2727272727272727,0.09090909090909091,0.1,0.18181818181818182,0.1,RHP,,,,,,,,
3960,Luis Urías,649966,256,212,57,952,434,348,41,34,6,175,54,45,50,40,11,0,6,0.8018433179723502,0.45588235294117646,0.16015625,0.1328125,0.2688679245283019,0.37890625,0.4056603773584906,RHP,1337.0,235.0,0.2936170212765957,0.2553191489361702,0.3021276595744681,0.34893617021276596,0.2772413793103448,102.49
3961,Luis Valdez,687667,103,89,20,381,171,117,29,13,0,61,0,0,0,17,2,1,0,0.6842105263157895,0.44881889763779526,0.2815533980582524,0.1262135922330097,0.2247191011235955,0.32038834951456313,0.2696629213483146,RHP,,,,,,,,
3962,Luis Vazquez,676679,200,170,49,755,332,250,45,20,5,131,58,32,20,31,13,0,5,0.7530120481927711,0.43973509933774835,0.225,0.1,0.28823529411764703,0.37,0.45294117647058824,RHP,1043.0,182.0,0.47802197802197804,0.21428571428571427,0.17582417582417584,0.2692307692307692,0.29695885509839,103.93
3963,Luis Verdugo,677605,340,311,80,1242,552,450,58,25,1,256,0,0,0,60,17,1,2,0.8152173913043478,0.4444444444444444,0.17058823529411765,0.07352941176470588,0.2572347266881029,0.31176470588235294,0.33762057877813506,RHP,,,,,,,,
3964,Luisangel Acuña,682668,452,422,110,1538,794,616,72,23,2,355,194,69,57,84,13,6,7,0.7758186397984886,0.5162548764629389,0.1592920353982301,0.05088495575221239,0.26066350710900477,0.29867256637168144,0.3696682464454976,RHP,2016.0,457.0,0.5317286652078774,0.212253829321663,0.15536105032822758,0.25820568927789933,0.34397810218978103,103.5
3965,Luke Adams,702726,294,222,53,1291,400,319,67,51,19,159,0,0,0,34,8,1,10,0.7975,0.30983733539891556,0.22789115646258504,0.17346938775510204,0.23873873873873874,0.41836734693877553,0.4189189189189189,RHP,,,,,,,,
3966,Luke Berryhill,666124,155,136,33,621,283,186,53,17,1,84,32,17,27,24,5,0,4,0.657243816254417,0.4557165861513688,0.3419354838709677,0.10967741935483871,0.2426470588235294,0.32903225806451614,0.36764705882352944,RHP,881.0,124.0,0.3709677419354839,0.20967741935483872,0.33064516129032256,0.3064516129032258,0.20238095238095238,104.44
3967,Luke Brown,687493,197,168,29,832,376,248,65,26,2,104,0,0,0,20,2,1,6,0.6595744680851063,0.4519230769230769,0.3299492385786802,0.1319796954314721,0.17261904761904762,0.2893401015228426,0.30357142857142855,RHP,,,,,,,,
3968,Luke Gold,688780,369,328,71,1445,695,503,87,27,11,245,0,0,0,46,17,2,6,0.7237410071942446,0.4809688581314879,0.23577235772357724,0.07317073170731707,0.21646341463414634,0.2953929539295393,0.3353658536585366,RHP,,,,,,,,
3969,Luke Keaschall,807712,348,288,90,1352,509,416,59,42,16,232,0,0,0,60,16,1,13,0.8172888015717092,0.3764792899408284,0.16954022988505746,0.1206896551724138,0.3125,0.42528735632183906,0.5104166666666666,RHP,,,,,,,,
3970,Luke Maile,571912,2,2,0,10,4,2,1,0,0,1,0,0,1,0,0,0,0,0.5,0.4,0.5,0.0,0.0,0.0,0.0,RHP,27.0,5.0,0.4,0.2,0.4,0.2,0.0625,97.80000000000001
3971,Luke Mann,680996,357,314,75,1383,607,437,78,37,6,237,0,0,0,50,11,3,11,0.7199341021416804,0.4389009399855387,0.2184873949579832,0.10364145658263306,0.23885350318471338,0.33053221288515405,0.3980891719745223,RHP,,,,,,,,
3972,Luke Ritter,682239,446,378,92,1750,807,515,141,55,12,239,117,50,60,52,19,2,19,0.6381660470879802,0.46114285714285713,0.31614349775784756,0.12331838565022421,0.24338624338624337,0.35650224215246634,0.455026455026455,RHP,2254.0,307.0,0.46905537459283386,0.2247557003257329,0.26384364820846906,0.3322475570032573,0.2591059602649007,105.8
3973,Luke Shliger,807740,259,201,46,1039,415,308,56,49,8,146,0,0,0,31,11,2,2,0.7421686746987952,0.3994225216554379,0.21621621621621623,0.1891891891891892,0.22885572139303484,0.39768339768339767,0.3333333333333333,RHP,,,,,,,,
3974,Luke Waddell,680672,332,298,72,1319,612,530,45,26,2,259,101,74,64,53,13,4,2,0.8660130718954249,0.46398786959818045,0.1355421686746988,0.0783132530120482,0.24161073825503357,0.30120481927710846,0.33221476510067116,RHP,1853.0,348.0,0.40804597701149425,0.27011494252873564,0.2442528735632184,0.33620689655172414,0.24773413897280966,98.86000000000001
3975,Luke Williams,663897,176,157,39,666,353,250,47,16,1,112,35,29,28,22,13,0,4,0.7082152974504249,0.53003003003003,0.26704545454545453,0.09090909090909091,0.2484076433121019,0.3181818181818182,0.40764331210191085,RHP,920.0,157.0,0.3184713375796178,0.27388535031847133,0.27388535031847133,0.36942675159235666,0.2974137931034483,101.4
3976,Luken Baker,663609,309,260,55,1274,506,364,80,43,0,186,66,41,63,28,8,0,19,0.7193675889328063,0.39717425431711145,0.2588996763754045,0.13915857605177995,0.21153846153846154,0.31715210355987056,0.46153846153846156,RHP,1877.0,273.0,0.3553113553113553,0.20512820512820512,0.3333333333333333,0.326007326007326,0.23785425101214575,106.12
3977,Lyle Lin,670076,41,35,12,162,79,63,6,3,3,29,0,0,0,7,4,0,1,0.7974683544303798,0.4876543209876543,0.14634146341463414,0.07317073170731707,0.34285714285714286,0.43902439024390244,0.5428571428571428,RHP,,,,,,,,
3978,Lyle Miller-Green,688509,63,52,13,260,104,59,21,9,2,31,0,0,0,7,4,0,2,0.5673076923076923,0.4,0.3333333333333333,0.14285714285714285,0.25,0.38095238095238093,0.4423076923076923,RHP,,,,,,,,
3979,MJ Melendez,669004,6,5,1,23,12,8,1,1,0,4,0,0,0,0,0,0,1,0.6666666666666666,0.5217391304347826,0.16666666666666666,0.16666666666666666,0.2,0.3333333333333333,0.8,RHP,,,,,,,,
3980,Mac Guscette,691944,42,37,5,169,80,66,3,5,0,34,0,0,0,4,1,0,0,0.825,0.47337278106508873,0.07142857142857142,0.11904761904761904,0.13513513513513514,0.23809523809523808,0.16216216216216217,RHP,,,,,,,,
3981,Mac Horvath,690991,368,317,72,1502,601,451,95,40,5,228,0,0,0,38,20,3,11,0.7504159733777038,0.400133155792277,0.25815217391304346,0.10869565217391304,0.22712933753943218,0.3179347826086957,0.41324921135646686,RHP,,,,,,,,
3982,Mac McCroskey,815151,268,237,54,1016,436,298,78,23,2,165,0,0,0,40,9,1,4,0.6834862385321101,0.42913385826771655,0.291044776119403,0.08582089552238806,0.22784810126582278,0.2947761194029851,0.32489451476793246,RHP,,,,,,,,
3983,Maddux Houghton,806368,255,217,55,1000,436,308,75,28,8,146,57,35,32,40,9,2,4,0.7064220183486238,0.436,0.29411764705882354,0.10980392156862745,0.2534562211981567,0.3568627450980392,0.3686635944700461,RHP,1125.0,162.0,0.41358024691358025,0.24074074074074073,0.25925925925925924,0.35185185185185186,0.24834437086092714,99.9
3984,Mahki Backstrom,683106,30,29,2,126,58,24,19,1,0,10,0,0,0,1,1,0,0,0.41379310344827586,0.4603174603174603,0.6333333333333333,0.03333333333333333,0.06896551724137931,0.1,0.10344827586206896,RHP,,,,,,,,
3985,Maick Collado,691408,289,239,49,1153,450,355,52,43,5,189,0,0,0,35,8,0,6,0.7888888888888889,0.39028620988725066,0.17993079584775087,0.14878892733564014,0.20502092050209206,0.3356401384083045,0.3138075313807531,RHP,,,,,,,,
3986,Maikel Hernandez,692397,64,58,11,222,122,97,16,4,1,43,18,8,7,9,2,0,0,0.7950819672131147,0.5495495495495496,0.25,0.0625,0.1896551724137931,0.25,0.22413793103448276,RHP,238.0,44.0,0.4772727272727273,0.22727272727272727,0.20454545454545456,0.3181818181818182,0.3025210084033613,95.39
3987,Maikol Escotto,683500,182,169,40,723,350,243,56,9,0,117,0,0,0,27,6,0,7,0.6942857142857143,0.48409405255878285,0.3076923076923077,0.04945054945054945,0.23668639053254437,0.2692307692307692,0.39644970414201186,RHP,,,,,,,,
3988,Maikol Hernández,694204,194,166,31,739,307,230,44,23,3,124,0,0,0,26,2,1,2,0.749185667752443,0.41542625169147496,0.2268041237113402,0.11855670103092783,0.18674698795180722,0.29381443298969073,0.2469879518072289,RHP,,,,,,,,
3989,Malcolm Moore,702270,86,74,15,360,159,114,23,7,4,52,0,0,0,7,5,0,3,0.7169811320754716,0.44166666666666665,0.26744186046511625,0.08139534883720931,0.20270270270270271,0.3023255813953488,0.3918918918918919,RHP,,,,,,,,
3990,Malcom Nuñez,682650,388,340,82,1584,678,511,75,35,3,275,130,64,57,61,13,0,8,0.7536873156342183,0.42803030303030304,0.19329896907216496,0.09020618556701031,0.2411764705882353,0.30927835051546393,0.35,RHP,2112.0,372.0,0.4435483870967742,0.24731182795698925,0.23118279569892472,0.30913978494623656,0.2791922739244952,102.94
3991,Malvin Valdez,694216,250,218,44,864,418,274,68,25,4,153,38,24,15,35,8,1,0,0.6555023923444976,0.4837962962962963,0.272,0.1,0.2018348623853211,0.292,0.24770642201834864,RHP,616.0,100.0,0.42,0.27,0.15,0.32,0.2558139534883721,99.2
3992,Manuel Beltre,694202,340,298,72,1205,591,450,67,32,10,233,93,46,59,54,12,2,4,0.7614213197969543,0.4904564315352697,0.19705882352941176,0.09411764705882353,0.24161073825503357,0.3352941176470588,0.33557046979865773,RHP,1524.0,289.0,0.4117647058823529,0.1972318339100346,0.2698961937716263,0.2768166089965398,0.30141843971631205,97.85
3993,Manuel Mejias,699052,262,227,48,993,441,345,49,31,1,181,0,0,0,37,10,0,1,0.782312925170068,0.44410876132930516,0.18702290076335878,0.1183206106870229,0.21145374449339208,0.3053435114503817,0.2687224669603524,RHP,,,,,,,,
3994,Manuel Palencia,692633,83,78,22,252,137,116,9,4,0,70,37,15,14,17,5,0,0,0.8467153284671532,0.5436507936507936,0.10843373493975904,0.04819277108433735,0.28205128205128205,0.3132530120481928,0.34615384615384615,RHP,310.0,85.0,0.5529411764705883,0.2235294117647059,0.17647058823529413,0.27058823529411763,0.36363636363636365,101.99
3995,Manuel Pena,694211,361,332,93,1384,681,500,79,25,2,255,0,0,0,66,22,2,3,0.7342143906020558,0.4920520231213873,0.2188365650969529,0.06925207756232687,0.28012048192771083,0.33240997229916897,0.3855421686746988,RHP,,,,,,,,
3996,Marcelo Mayer,691785,265,238,76,960,469,346,50,24,1,190,0,0,0,46,22,0,8,0.7377398720682303,0.48854166666666665,0.18867924528301888,0.09056603773584905,0.31932773109243695,0.38113207547169814,0.5126050420168067,RHP,,,,,,,,
3997,Marco Dinges,701392,36,34,9,140,64,54,8,1,1,26,0,0,0,5,4,0,0,0.84375,0.45714285714285713,0.2222222222222222,0.027777777777777776,0.2647058823529412,0.3055555555555556,0.38235294117647056,RHP,,,,,,,,
3998,Marco Luciano,682617,275,229,55,1143,465,326,77,45,1,152,78,37,29,45,6,1,3,0.7010752688172043,0.4068241469816273,0.28,0.16363636363636364,0.24017467248908297,0.36727272727272725,0.314410480349345,RHP,1613.0,214.0,0.4953271028037383,0.2523364485981308,0.19626168224299065,0.2850467289719626,0.19036427732079905,106.7
3999,Marco Soto,699709,97,85,13,368,197,126,30,9,2,56,0,0,0,12,1,0,0,0.6395939086294417,0.5353260869565217,0.30927835051546393,0.09278350515463918,0.15294117647058825,0.24742268041237114,0.16470588235294117,RHP,,,,,,,,
4000,Marco Vargas,804614,151,117,25,632,231,202,34,30,1,86,28,23,10,21,4,0,0,0.8744588744588745,0.36550632911392406,0.2251655629139073,0.1986754966887417,0.21367521367521367,0.3708609271523179,0.24786324786324787,RHP,598.0,78.0,0.41025641025641024,0.3333333333333333,0.1282051282051282,0.34615384615384615,0.15060240963855423,101.84
4001,Marcos Castañon,676203,350,311,74,1224,650,484,78,28,7,237,0,0,0,52,15,0,7,0.7446153846153846,0.5310457516339869,0.22285714285714286,0.08,0.2379421221864952,0.31142857142857144,0.3536977491961415,RHP,,,,,,,,
4002,Marcos De La Rosa,691988,100,83,16,380,170,96,44,10,6,40,1,3,5,9,4,0,3,0.5647058823529412,0.4473684210526316,0.44,0.1,0.1927710843373494,0.32,0.3493975903614458,RHP,164.0,19.0,0.15789473684210525,0.2631578947368421,0.3684210526315789,0.2631578947368421,0.30864197530864196,100.02
4003,Marcos Torres,800106,286,242,45,1135,525,320,93,37,5,151,0,0,0,28,6,5,6,0.6095238095238096,0.46255506607929514,0.32517482517482516,0.12937062937062938,0.1859504132231405,0.3041958041958042,0.32644628099173556,RHP,,,,,,,,
4004,Marcus Brown,694939,340,311,61,1155,584,426,64,19,8,249,0,0,0,39,17,2,3,0.7294520547945206,0.5056277056277056,0.18823529411764706,0.05588235294117647,0.19614147909967847,0.25882352941176473,0.29260450160771706,RHP,,,,,,,,
4005,Marcus Lee Sang,686984,377,340,84,1528,746,551,92,29,2,254,1,1,1,58,10,5,11,0.7386058981233244,0.4882198952879581,0.2440318302387268,0.07692307692307693,0.24705882352941178,0.3050397877984085,0.40294117647058825,RHP,35.0,6.0,0.5,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,96.7
4006,Marcus Smith,687526,318,273,52,1364,497,336,120,38,3,157,7,1,3,36,9,2,5,0.676056338028169,0.36436950146627567,0.37735849056603776,0.11949685534591195,0.19047619047619047,0.29245283018867924,0.29304029304029305,RHP,163.0,18.0,0.5555555555555556,0.1111111111111111,0.2777777777777778,0.2222222222222222,0.2619047619047619,104.22
4007,Mario Camilletti,680519,298,238,66,1259,467,393,50,54,2,193,0,0,0,49,11,1,5,0.841541755888651,0.3709293089753773,0.16778523489932887,0.18120805369127516,0.2773109243697479,0.40939597315436244,0.3949579831932773,RHP,,,,,,,,
4008,Mario Gomez,694034,73,61,14,289,128,99,14,10,0,49,0,0,0,9,1,1,3,0.7734375,0.4429065743944637,0.1917808219178082,0.136986301369863,0.22950819672131148,0.3287671232876712,0.4262295081967213,RHP,,,,,,,,
