,BatterName,batter,PA_flag,AB_flag,Is_Hit,PitchesThrown,SwungOn,ContactMade_Foul,IsStrikeout,IsWalk,IsHBP,IsBIP,IsGB,IsLD,IsFB,IsSingle,IsDouble,IsTriple,IsHomer,Cont%,Swing%,K%,BB%,AVG,OBP,SLG,Split,Statcast PC,Statcast BBE,GB%,LD%,FB%,SwtSpot%,Chase%,Brl%,EV 90,xwOBA,xBA
1214,Max Schuemann,680474,2.0,2.0,0.0,10,6,4,0,0,0,2,1,0,1,0,0,0,0,0.6666666666666666,0.6,0.0,0.0,0.0,0.0,0.0,LHP,71,14,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.23809523809523808,0.07142857142857142,99.03,0.2016111111111111,0.1893888888888889
1215,Maxwell Muncy,691777,12.0,11.0,1.0,53,23,11,6,1,0,5,2,0,2,0,0,0,1,0.4782608695652174,0.4339622641509434,0.5,0.08333333333333333,0.09090909090909091,0.16666666666666666,0.36363636363636365,LHP,268,47,0.40425531914893614,0.23404255319148937,0.2127659574468085,0.3829787234042553,0.3106060606060606,0.0425531914893617,103.88000000000001,0.24949295774647887,0.21755882352941178
1216,Michael A. Taylor,572191,24.0,24.0,2.0,85,47,28,9,0,0,15,6,3,4,1,0,1,0,0.5957446808510638,0.5529411764705883,0.375,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,LHP,185,35,0.37142857142857144,0.22857142857142856,0.3142857142857143,0.42857142857142855,0.3333333333333333,0.05714285714285714,105.62000000000002,0.312,0.22987500000000002
1217,Michael Busch,683737,11.0,9.0,2.0,43,15,10,3,2,0,6,1,1,4,1,1,0,0,0.6666666666666666,0.3488372093023256,0.2727272727272727,0.18181818181818182,0.2222222222222222,0.36363636363636365,0.3333333333333333,LHP,382,62,0.3548387096774194,0.22580645161290322,0.3870967741935484,0.41935483870967744,0.234375,0.0967741935483871,102.42,0.3544404270833333,0.25411764705882356
1218,Michael Conforto,624424,24.0,20.0,4.0,92,42,28,7,3,1,13,6,3,3,4,0,0,0,0.6666666666666666,0.45652173913043476,0.2916666666666667,0.125,0.2,0.3333333333333333,0.2,LHP,376,47,0.44680851063829785,0.19148936170212766,0.3191489361702128,0.3829787234042553,0.21465968586387435,0.0851063829787234,99.62,0.3433037816091954,0.23208450704225353
1219,Michael Harris II,671739,27.0,21.0,3.0,82,41,32,4,2,0,21,11,5,5,2,0,0,1,0.7804878048780488,0.5,0.14814814814814814,0.07407407407407407,0.14285714285714285,0.18518518518518517,0.2857142857142857,LHP,336,75,0.49333333333333335,0.25333333333333335,0.2,0.3466666666666667,0.40963855421686746,0.09333333333333334,106.66000000000001,0.31785416666666666,0.26433684210526315
1220,Michael Massey,686681,17.0,17.0,2.0,66,32,27,4,0,0,13,6,2,3,1,1,0,0,0.84375,0.48484848484848486,0.23529411764705882,0.0,0.11764705882352941,0.11764705882352941,0.17647058823529413,LHP,325,65,0.3384615384615385,0.2,0.35384615384615387,0.35384615384615387,0.3235294117647059,0.03076923076923077,99.3,0.2383265119047619,0.21523456790123457
1221,Michael Toglia,669911,27.0,26.0,4.0,115,58,38,9,0,0,18,7,6,3,4,0,0,0,0.6551724137931034,0.5043478260869565,0.3333333333333333,0.0,0.15384615384615385,0.14814814814814814,0.15384615384615385,LHP,327,42,0.4523809523809524,0.2619047619047619,0.23809523809523808,0.30952380952380953,0.30303030303030304,0.07142857142857142,104.1,0.2285053375,0.18407792207792206
1222,Mickey Gasper,681508,10.0,8.0,1.0,45,11,6,5,2,0,3,2,0,0,1,0,0,0,0.5454545454545454,0.24444444444444444,0.5,0.2,0.125,0.3,0.125,LHP,105,11,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.0,0.17857142857142858,0.0,102.5,0.19995454545454547,0.09505555555555556
1223,Mickey Moniak,666160,14.0,13.0,4.0,44,25,16,3,1,0,10,5,2,3,3,0,0,1,0.64,0.5681818181818182,0.21428571428571427,0.07142857142857142,0.3076923076923077,0.35714285714285715,0.5384615384615384,LHP,186,44,0.4318181818181818,0.22727272727272727,0.3181818181818182,0.4090909090909091,0.4,0.13636363636363635,104.62,0.40333632786885243,0.3011964285714286
1224,Miguel Amaya,665804,12.0,11.0,2.0,53,34,21,5,0,0,7,5,1,1,1,0,0,1,0.6176470588235294,0.6415094339622641,0.4166666666666667,0.0,0.18181818181818182,0.16666666666666666,0.45454545454545453,LHP,226,45,0.35555555555555557,0.26666666666666666,0.28888888888888886,0.4,0.3898305084745763,0.08888888888888889,100.5,0.3312017543859649,0.2835357142857143
1225,Miguel Andujar,609280,14.0,13.0,5.0,58,27,20,5,1,0,8,2,4,2,4,0,0,1,0.7407407407407407,0.46551724137931033,0.35714285714285715,0.07142857142857142,0.38461538461538464,0.42857142857142855,0.6153846153846154,LHP,297,60,0.4666666666666667,0.3,0.16666666666666666,0.36666666666666664,0.2565789473684211,0.03333333333333333,103.80000000000001,0.30976,0.27985714285714286
1226,Miguel Rojas,500743,18.0,18.0,3.0,79,38,31,4,0,0,14,7,3,4,3,0,0,0,0.8157894736842105,0.4810126582278481,0.2222222222222222,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,LHP,158,31,0.5483870967741935,0.25806451612903225,0.1935483870967742,0.3225806451612903,0.3375,0.0,101.61,0.26842105263157895,0.271027027027027
1227,Miguel Vargas,678246,24.0,22.0,5.0,94,42,32,6,2,0,16,6,2,5,2,3,0,0,0.7619047619047619,0.44680851063829785,0.25,0.08333333333333333,0.22727272727272727,0.2916666666666667,0.36363636363636365,LHP,384,60,0.38333333333333336,0.23333333333333334,0.3,0.31666666666666665,0.21910112359550563,0.06666666666666667,99.66,0.26309505376344083,0.19112048192771083
1228,Mike Siani,672279,3.0,3.0,0.0,7,4,3,1,0,0,2,1,0,0,0,0,0,0,0.75,0.5714285714285714,0.3333333333333333,0.0,0.0,0.0,0.0,LHP,57,10,0.5,0.3,0.1,0.3,0.44,0.0,98.74,0.29152941176470587,0.2849375
1229,Mike Tauchman,643565,2.0,2.0,1.0,9,4,3,0,0,0,2,1,0,1,1,0,0,0,0.75,0.4444444444444444,0.0,0.0,0.5,0.5,0.5,LHP,68,8,0.375,0.25,0.375,0.25,0.2647058823529412,0.0,93.86,0.38116666666666665,0.33280000000000004
1230,Mike Trout,545361,13.0,13.0,2.0,55,26,15,7,0,0,6,3,1,2,1,1,0,0,0.5769230769230769,0.4727272727272727,0.5384615384615384,0.0,0.15384615384615385,0.15384615384615385,0.23076923076923078,LHP,428,56,0.32142857142857145,0.14285714285714285,0.4642857142857143,0.44642857142857145,0.28217821782178215,0.19642857142857142,104.76,0.4038898645833333,0.25223529411764706
1231,Mike Yastrzemski,573262,18.0,16.0,2.0,76,40,32,4,1,1,12,6,2,4,1,0,0,1,0.8,0.5263157894736842,0.2222222222222222,0.05555555555555555,0.125,0.2222222222222222,0.3125,LHP,320,51,0.29411764705882354,0.3333333333333333,0.29411764705882354,0.4117647058823529,0.25443786982248523,0.0784313725490196,102.2,0.3643965061728395,0.26431343283582087
1232,Miles Mastrobuoni,670156,3.0,3.0,0.0,11,5,3,1,0,0,2,2,0,0,0,0,0,0,0.6,0.45454545454545453,0.3333333333333333,0.0,0.0,0.0,0.0,LHP,136,26,0.5384615384615384,0.2692307692307692,0.15384615384615385,0.34615384615384615,0.18333333333333332,0.0,103.62,0.37502857142857143,0.30080645161290326
1233,Mitch Garver,641598,29.0,26.0,6.0,130,49,36,11,2,1,15,6,3,4,6,0,0,0,0.7346938775510204,0.3769230769230769,0.3793103448275862,0.06896551724137931,0.23076923076923078,0.3103448275862069,0.23076923076923078,LHP,197,24,0.2916666666666667,0.25,0.2916666666666667,0.2916666666666667,0.19791666666666666,0.041666666666666664,104.38,0.3066831956521739,0.21794736842105264
1234,Mookie Betts,605141,29.0,24.0,5.0,124,47,39,4,4,1,20,9,5,4,3,1,0,1,0.8297872340425532,0.3790322580645161,0.13793103448275862,0.13793103448275862,0.20833333333333334,0.3448275862068966,0.375,LHP,393,75,0.38666666666666666,0.2,0.38666666666666666,0.36,0.23113207547169812,0.02666666666666667,98.08,0.3088806907216495,0.22387951807228917
1235,Myles Straw,664702,14.0,12.0,5.0,57,25,22,3,1,0,10,4,3,3,4,1,0,0,0.88,0.43859649122807015,0.21428571428571427,0.07142857142857142,0.4166666666666667,0.42857142857142855,0.5,LHP,176,30,0.4666666666666667,0.23333333333333334,0.26666666666666666,0.26666666666666666,0.14285714285714285,0.03333333333333333,97.16,0.307925,0.2557948717948718
1236,Nasim Nunez,683083,9.0,7.0,1.0,45,22,18,1,2,0,6,3,1,1,1,0,0,0,0.8181818181818182,0.4888888888888889,0.1111111111111111,0.2222222222222222,0.14285714285714285,0.3333333333333333,0.14285714285714285,LHP,142,22,0.6818181818181818,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.3380281690140845,0.0,98.35,0.21603225806451612,0.1629310344827586
1237,Nathaniel Lowe,663993,32.0,32.0,6.0,138,65,43,15,0,0,17,7,4,4,4,2,0,0,0.6615384615384615,0.47101449275362317,0.46875,0.0,0.1875,0.1875,0.25,LHP,436,57,0.40350877192982454,0.2807017543859649,0.22807017543859648,0.40350877192982454,0.24170616113744076,0.10526315789473684,104.03,0.34584375,0.2629302325581396
1238,Nick Ahmed,605113,2.0,2.0,0.0,8,4,2,1,0,0,1,1,0,0,0,0,0,0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,LHP,8,1,1.0,0.0,0.0,0.0,0.5,0.0,84.42999999999999,0.198,0.2055
1239,Nick Allen,669397,12.0,12.0,4.0,43,27,25,2,0,0,10,3,3,3,2,2,0,0,0.9259259259259259,0.627906976744186,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.5,LHP,217,37,0.40540540540540543,0.2972972972972973,0.16216216216216217,0.3783783783783784,0.2815533980582524,0.0,97.9,0.2550755090909091,0.23507692307692307
1240,Nick Castellanos,592206,33.0,29.0,11.0,143,84,66,6,4,0,23,7,10,6,6,4,0,1,0.7857142857142857,0.5874125874125874,0.18181818181818182,0.12121212121212122,0.3793103448275862,0.45454545454545453,0.6206896551724138,LHP,400,72,0.3194444444444444,0.3611111111111111,0.3055555555555556,0.5,0.3118811881188119,0.08333333333333333,102.12,0.3498118811881188,0.27018478260869566
1241,Nick Fortes,663743,6.0,5.0,2.0,16,7,6,0,0,1,5,0,2,3,0,2,0,0,0.8571428571428571,0.4375,0.0,0.0,0.4,0.5,0.8,LHP,70,16,0.375,0.25,0.3125,0.4375,0.32432432432432434,0.125,102.11,0.3652108095238095,0.28895238095238096
1242,Nick Kurtz,701762,2.0,2.0,0.0,4,2,2,0,0,0,2,1,0,0,0,0,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,LHP,12,3,0.6666666666666666,0.0,0.0,0.0,0.5714285714285714,0.0,105.64,0.10775000000000001,0.11850000000000001
1243,Nick Martini,605361,2.0,1.0,0.0,15,7,6,0,1,0,1,1,0,0,0,0,0,0,0.8571428571428571,0.4666666666666667,0.0,0.5,0.0,0.5,0.0,LHP,214,39,0.48717948717948717,0.20512820512820512,0.28205128205128205,0.3076923076923077,0.21929824561403508,0.02564102564102564,100.27000000000001,0.27565384615384614,0.23712765957446807
1244,Nick Maton,665155,1.0,0.0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,1.0,,1.0,,LHP,224,32,0.21875,0.1875,0.4375,0.1875,0.2542372881355932,0.0625,100.8,0.2489298245614035,0.13183333333333333
1245,Nicky Lopez,670032,1.0,1.0,0.0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,LHP,18,5,0.6,0.0,0.0,0.0,0.2,0.0,86.4,0.14833333333333334,0.15916666666666668
1246,Nico Hoerner,663538,18.0,16.0,6.0,60,34,33,0,1,0,17,7,4,5,4,1,1,0,0.9705882352941176,0.5666666666666667,0.0,0.05555555555555555,0.375,0.3888888888888889,0.5625,LHP,332,80,0.4875,0.2125,0.25,0.275,0.3684210526315789,0.0,97.89,0.28627595789473687,0.2544659090909091
1247,Noelvi Marte,682622,10.0,8.0,1.0,37,17,10,2,2,0,6,4,0,1,1,0,0,0,0.5882352941176471,0.4594594594594595,0.2,0.2,0.125,0.3,0.125,LHP,113,25,0.44,0.12,0.36,0.2,0.32786885245901637,0.08,105.7,0.33721875,0.23241379310344829
1248,Nolan Arenado,571448,25.0,22.0,8.0,103,57,49,1,3,0,21,5,7,7,6,2,0,0,0.8596491228070176,0.5533980582524272,0.04,0.12,0.36363636363636365,0.44,0.45454545454545453,LHP,370,79,0.3924050632911392,0.20253164556962025,0.2911392405063291,0.22784810126582278,0.3137254901960784,0.0379746835443038,100.96000000000001,0.3021702680412371,0.24720930232558141
1249,Nolan Gorman,669357,6.0,5.0,1.0,23,9,6,2,0,0,4,1,1,2,1,0,0,0,0.6666666666666666,0.391304347826087,0.3333333333333333,0.0,0.2,0.16666666666666666,0.2,LHP,167,28,0.21428571428571427,0.25,0.5,0.42857142857142855,0.2261904761904762,0.17857142857142858,103.11999999999999,0.3563863636363636,0.23895
1250,Nolan Jones,666134,9.0,6.0,0.0,46,17,12,4,3,0,2,1,0,1,0,0,0,0,0.7058823529411765,0.3695652173913043,0.4444444444444444,0.3333333333333333,0.0,0.3333333333333333,0.0,LHP,301,37,0.4594594594594595,0.24324324324324326,0.21621621621621623,0.3783783783783784,0.22535211267605634,0.10810810810810811,104.94000000000001,0.34684848484848485,0.23705357142857145
1251,Nolan Schanuel,694384,20.0,17.0,3.0,79,32,29,3,2,0,15,9,4,2,3,0,0,0,0.90625,0.4050632911392405,0.15,0.1,0.17647058823529413,0.25,0.17647058823529413,LHP,342,70,0.4857142857142857,0.3142857142857143,0.18571428571428572,0.4142857142857143,0.26,0.02857142857142857,99.15,0.28746116304347824,0.24132142857142858
1252,Oliver Dunn,686554,6.0,5.0,0.0,18,7,6,1,0,0,5,2,1,2,0,0,0,0,0.8571428571428571,0.3888888888888889,0.16666666666666666,0.0,0.0,0.0,0.0,LHP,154,28,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.16176470588235295,0.0,103.08,0.2458974358974359,0.22348717948717947
1253,Omar Narvaez,553882,3.0,3.0,0.0,12,4,4,1,0,0,2,1,0,1,0,0,0,0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,LHP,43,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,96.74000000000001,0.31079999999999997,0.22949999999999998
1254,Oneil Cruz,665833,25.0,22.0,3.0,83,39,23,8,2,1,14,8,1,4,2,1,0,0,0.5897435897435898,0.46987951807228917,0.32,0.08,0.13636363636363635,0.24,0.18181818181818182,LHP,361,54,0.3888888888888889,0.25925925925925924,0.3148148148148148,0.4074074074074074,0.28421052631578947,0.18518518518518517,109.05000000000001,0.38786183516483513,0.2509746835443038
1255,Orlando Arcia,606115,6.0,6.0,1.0,10,9,8,1,0,0,5,2,0,0,0,1,0,0,0.8888888888888888,0.9,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,LHP,111,22,0.6363636363636364,0.18181818181818182,0.045454545454545456,0.09090909090909091,0.28888888888888886,0.0,98.98000000000002,0.22048387096774194,0.22036666666666666
1256,Oscar Gonzalez,660757,15.0,15.0,4.0,58,44,32,3,0,0,12,5,2,5,3,1,0,0,0.7272727272727273,0.7586206896551724,0.2,0.0,0.26666666666666666,0.26666666666666666,0.3333333333333333,LHP,118,30,0.5333333333333333,0.23333333333333334,0.23333333333333334,0.3,0.5806451612903226,0.03333333333333333,102.68,0.29225,0.253
1257,Oswald Peraza,672724,21.0,20.0,4.0,90,46,28,8,1,0,12,7,1,3,2,2,0,0,0.6086956521739131,0.5111111111111111,0.38095238095238093,0.047619047619047616,0.2,0.23809523809523808,0.3,LHP,98,15,0.5333333333333333,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.2978723404255319,0.06666666666666667,101.11,0.2733333333333333,0.2133913043478261
1258,Oswaldo Cabrera,665828,10.0,9.0,4.0,46,24,15,3,1,0,6,4,2,0,4,0,0,0,0.625,0.5217391304347826,0.3,0.1,0.4444444444444444,0.5,0.4444444444444444,LHP,263,44,0.4090909090909091,0.36363636363636365,0.1590909090909091,0.4090909090909091,0.2595419847328244,0.0,100.17999999999999,0.30484451470588236,0.26493442622950825
1259,Otto Lopez,672640,35.0,33.0,8.0,114,51,41,3,2,0,30,14,11,5,6,1,0,1,0.803921568627451,0.4473684210526316,0.08571428571428572,0.05714285714285714,0.24242424242424243,0.2857142857142857,0.36363636363636365,LHP,336,75,0.48,0.24,0.26666666666666666,0.38666666666666666,0.33516483516483514,0.09333333333333334,102.02,0.35655670103092785,0.27770786516853935
1260,Ozzie Albies,645277,25.0,24.0,5.0,83,46,32,4,1,0,20,8,4,5,3,2,0,0,0.6956521739130435,0.5542168674698795,0.16,0.04,0.20833333333333334,0.24,0.2916666666666667,LHP,363,81,0.35802469135802467,0.19753086419753085,0.2962962962962963,0.32098765432098764,0.31443298969072164,0.06172839506172839,99.4,0.29864077669902916,0.22985106382978726
1261,Pablo Reyes,622569,7.0,6.0,0.0,22,9,9,1,1,0,5,2,1,1,0,0,0,0,1.0,0.4090909090909091,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,LHP,52,9,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.25,0.0,96.55000000000001,0.24338461538461537,0.21616666666666665
1262,Patrick Bailey,672275,20.0,19.0,2.0,77,37,16,9,1,0,10,3,3,3,0,1,1,0,0.43243243243243246,0.4805194805194805,0.45,0.05,0.10526315789473684,0.15,0.2631578947368421,LHP,293,41,0.2926829268292683,0.14634146341463414,0.5121951219512195,0.34146341463414637,0.25675675675675674,0.024390243902439025,99.4,0.22056944444444446,0.1686417910447761
1263,Paul DeJong,657557,12.0,10.0,0.0,55,29,13,8,2,0,2,1,0,1,0,0,0,0,0.4482758620689655,0.5272727272727272,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,LHP,247,30,0.3,0.3333333333333333,0.23333333333333334,0.36666666666666664,0.34545454545454546,0.03333333333333333,104.9,0.21984214035087718,0.1892037037037037
1264,Paul Goldschmidt,502671,28.0,24.0,14.0,109,40,33,4,3,1,20,4,10,5,9,4,0,1,0.825,0.3669724770642202,0.14285714285714285,0.10714285714285714,0.5833333333333334,0.6428571428571429,0.875,LHP,392,74,0.35135135135135137,0.35135135135135137,0.24324324324324326,0.47297297297297297,0.2777777777777778,0.08108108108108109,103.98,0.3805963786407767,0.3196421052631579
1265,Pavin Smith,656976,3.0,2.0,0.0,12,5,3,0,1,0,2,2,0,0,0,0,0,0,0.6,0.4166666666666667,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,LHP,300,38,0.4473684210526316,0.2631578947368421,0.2631578947368421,0.5,0.21710526315789475,0.23684210526315788,103.03999999999999,0.43651428571428574,0.299
1266,Pedro Pages,686780,18.0,17.0,4.0,68,35,25,4,1,0,13,4,4,4,2,2,0,0,0.7142857142857143,0.5147058823529411,0.2222222222222222,0.05555555555555555,0.23529411764705882,0.2777777777777778,0.35294117647058826,LHP,240,44,0.36363636363636365,0.22727272727272727,0.29545454545454547,0.36363636363636365,0.3,0.06818181818181818,101.91999999999999,0.25859677419354843,0.23518333333333336
1267,Pete Alonso,624413,21.0,18.0,6.0,79,31,26,2,2,1,16,3,5,6,2,3,0,1,0.8387096774193549,0.3924050632911392,0.09523809523809523,0.09523809523809523,0.3333333333333333,0.42857142857142855,0.6666666666666666,LHP,479,77,0.2987012987012987,0.2857142857142857,0.33766233766233766,0.45454545454545453,0.24031007751937986,0.22077922077922077,109.06,0.4888767685185185,0.3432826086956522
1268,Pete Crow-Armstrong,691718,27.0,25.0,6.0,90,56,48,7,0,1,19,6,2,6,4,0,1,1,0.8571428571428571,0.6222222222222222,0.25925925925925924,0.0,0.24,0.25925925925925924,0.44,LHP,381,78,0.3333333333333333,0.23076923076923078,0.358974358974359,0.38461538461538464,0.37894736842105264,0.08974358974358974,100.86,0.3224718073394496,0.2483076923076923
1269,Rafael Devers,646240,31.0,28.0,5.0,148,76,48,12,3,0,16,10,3,3,4,1,0,0,0.631578947368421,0.5135135135135135,0.3870967741935484,0.0967741935483871,0.17857142857142858,0.25806451612903225,0.21428571428571427,LHP,504,62,0.41935483870967744,0.24193548387096775,0.27419354838709675,0.4032258064516129,0.2056451612903226,0.20967741935483872,106.0,0.3853304347826087,0.261875
1270,Rafael Marchan,665561,8.0,7.0,1.0,26,10,7,2,1,0,5,2,1,1,1,0,0,0,0.7,0.38461538461538464,0.25,0.125,0.14285714285714285,0.25,0.14285714285714285,LHP,76,13,0.5384615384615384,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.1282051282051282,0.0,102.1,0.30619999999999997,0.2256875
1271,Ramon Laureano,657656,14.0,13.0,1.0,63,30,20,6,1,0,7,3,2,2,1,0,0,0,0.6666666666666666,0.47619047619047616,0.42857142857142855,0.07142857142857142,0.07692307692307693,0.14285714285714285,0.07692307692307693,LHP,110,16,0.3125,0.125,0.5625,0.0625,0.24561403508771928,0.1875,103.67999999999999,0.2921153846153846,0.17452
1272,Ramon Urias,602104,12.0,9.0,4.0,59,27,19,2,3,0,7,4,2,0,3,1,0,0,0.7037037037037037,0.4576271186440678,0.16666666666666666,0.25,0.4444444444444444,0.5833333333333334,0.5555555555555556,LHP,224,42,0.4523809523809524,0.23809523809523808,0.19047619047619047,0.30952380952380953,0.2631578947368421,0.09523809523809523,100.4,0.3170862068965517,0.24084313725490195
1273,Randal Grichuk,545341,25.0,23.0,7.0,95,47,37,7,2,0,16,5,6,5,2,5,0,0,0.7872340425531915,0.49473684210526314,0.28,0.08,0.30434782608695654,0.36,0.5217391304347826,LHP,110,21,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.38095238095238093,0.3269230769230769,0.19047619047619047,107.10000000000001,0.3248,0.25992857142857145
1274,Randy Arozarena,668227,30.0,29.0,7.0,115,57,41,8,1,0,21,9,3,8,4,2,0,1,0.7192982456140351,0.4956521739130435,0.26666666666666666,0.03333333333333333,0.2413793103448276,0.26666666666666666,0.41379310344827586,LHP,474,58,0.3793103448275862,0.22413793103448276,0.25862068965517243,0.3620689655172414,0.26053639846743293,0.10344827586206896,104.68,0.37270323148148143,0.23321590909090908
1275,Rhys Hoskins,656555,35.0,28.0,8.0,148,66,52,8,6,0,21,7,5,7,6,1,0,1,0.7878787878787878,0.44594594594594594,0.22857142857142856,0.17142857142857143,0.2857142857142857,0.4,0.42857142857142855,LHP,334,51,0.29411764705882354,0.23529411764705882,0.35294117647058826,0.45098039215686275,0.20496894409937888,0.0784313725490196,101.67999999999999,0.3383797721518987,0.2497910447761194
1276,Richie Palacios,680700,2.0,2.0,2.0,7,4,3,0,0,0,2,0,2,0,2,0,0,0,0.75,0.5714285714285714,0.0,0.0,1.0,1.0,1.0,LHP,16,4,0.25,0.75,0.0,0.75,0.3333333333333333,0.0,100.80000000000001,0.5765,0.6065
1277,Riley Adams,656180,7.0,7.0,1.0,33,14,9,4,0,0,3,3,0,0,1,0,0,0,0.6428571428571429,0.42424242424242425,0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,LHP,51,6,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.2608695652173913,0.0,100.46,0.11875000000000001,0.12983333333333333
1278,Riley Greene,682985,35.0,33.0,7.0,150,72,51,16,2,0,17,11,3,1,5,2,0,0,0.7083333333333334,0.48,0.45714285714285713,0.05714285714285714,0.21212121212121213,0.2571428571428571,0.2727272727272727,LHP,426,62,0.5,0.20967741935483872,0.22580645161290322,0.2903225806451613,0.30985915492957744,0.06451612903225806,102.7,0.26344554455445546,0.20504166666666668
1279,Rob Brantly,542963,7.0,7.0,3.0,19,15,8,1,0,0,6,1,2,3,3,0,0,0,0.5333333333333333,0.7894736842105263,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,LHP,19,6,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.42857142857142855,0.0,93.48,0.219,0.24000000000000002
1280,Rob Refsnyder,608701,10.0,10.0,3.0,35,19,14,2,0,0,8,4,3,1,2,1,0,0,0.7368421052631579,0.5428571428571428,0.2,0.0,0.3,0.3,0.4,LHP,106,16,0.5,0.25,0.1875,0.375,0.36666666666666664,0.125,104.4,0.3586923076923077,0.3004
1281,Romy Gonzalez,663853,13.0,10.0,4.0,62,30,19,3,3,0,7,4,2,1,4,0,0,0,0.6333333333333333,0.4838709677419355,0.23076923076923078,0.23076923076923078,0.4,0.5384615384615384,0.4,LHP,133,24,0.5416666666666666,0.2916666666666667,0.16666666666666666,0.3333333333333333,0.2835820895522388,0.08333333333333333,102.6,0.3526666666666667,0.27773333333333333
1282,Ronny Simon,682927,2.0,2.0,1.0,6,2,2,0,0,0,2,1,1,0,1,0,0,0,1.0,0.3333333333333333,0.0,0.0,0.5,0.5,0.5,LHP,23,6,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3,0.0,97.5,0.35700000000000004,0.367
1283,Rowdy Tellez,642133,5.0,5.0,0.0,20,9,2,3,0,0,2,2,0,0,0,0,0,0,0.2222222222222222,0.45,0.6,0.0,0.0,0.0,0.0,LHP,207,33,0.36363636363636365,0.24242424242424243,0.3333333333333333,0.3939393939393939,0.2857142857142857,0.21212121212121213,105.92999999999999,0.3424420188679245,0.26186
1284,Ryan Bliss,669208,15.0,14.0,3.0,58,30,17,6,1,0,8,5,2,1,2,1,0,0,0.5666666666666667,0.5172413793103449,0.4,0.06666666666666667,0.21428571428571427,0.26666666666666666,0.2857142857142857,LHP,151,24,0.5,0.16666666666666666,0.3333333333333333,0.4583333333333333,0.2125,0.125,102.14,0.31625641025641027,0.2145142857142857
1285,Ryan Jeffers,680777,15.0,10.0,0.0,72,21,13,3,4,1,7,1,2,4,0,0,0,0,0.6190476190476191,0.2916666666666667,0.2,0.26666666666666666,0.0,0.3333333333333333,0.0,LHP,287,46,0.30434782608695654,0.2608695652173913,0.3695652173913043,0.34782608695652173,0.2014388489208633,0.06521739130434782,102.15,0.3636032089552239,0.26916949152542374
1286,Ryan Kreidler,668952,17.0,13.0,1.0,63,28,18,6,2,0,9,5,2,2,1,0,0,0,0.6428571428571429,0.4444444444444444,0.35294117647058826,0.11764705882352941,0.07692307692307693,0.17647058823529413,0.07692307692307693,LHP,179,21,0.47619047619047616,0.14285714285714285,0.38095238095238093,0.38095238095238093,0.3076923076923077,0.047619047619047616,102.32,0.2420238095238095,0.18985000000000002
1287,Ryan McMahon,641857,30.0,25.0,4.0,126,52,28,12,4,1,13,6,1,6,3,0,0,1,0.5384615384615384,0.4126984126984127,0.4,0.13333333333333333,0.16,0.3,0.28,LHP,423,43,0.3953488372093023,0.18604651162790697,0.37209302325581395,0.3023255813953488,0.2350230414746544,0.06976744186046512,101.56,0.28377638043478265,0.18261538461538462
1288,Ryan Mountcastle,663624,22.0,20.0,5.0,86,42,28,3,1,1,17,7,5,4,4,1,0,0,0.6666666666666666,0.4883720930232558,0.13636363636363635,0.045454545454545456,0.25,0.3181818181818182,0.3,LHP,281,54,0.3888888888888889,0.2962962962962963,0.2962962962962963,0.4444444444444444,0.3618421052631579,0.16666666666666666,105.08,0.3196236666666667,0.25667605633802815
1289,Ryan O'Hearn,656811,6.0,6.0,1.0,17,7,6,0,0,0,6,5,0,0,0,1,0,0,0.8571428571428571,0.4117647058823529,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,LHP,251,50,0.48,0.22,0.24,0.36,0.30303030303030304,0.08,102.02,0.4018830625,0.3243157894736842
