,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,BrlHR,Brl3B,Brl2B,Brl1B,BrlBABIP,BrlOut,SolidHR,Solid3B,Solid2B,Solid1B,SolidBABIP,SolidOut,FlareHR,Flare3B,Flare2B,Flare1B,FlareBABIP,FlareOut,UnderHR,Under3B,Under2B,Under1B,UnderBABIP,UnderOut,ToppedHR,Topped3B,Topped2B,Topped1B,ToppedBABIP,ToppedOut,WeakHR,Weak3B,Weak2B,Weak1B,WeakBABIP,WeakOut,SBAtt%,SBSuccess%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
493,Michael Harris II,671739,25931,ATL,MLB,24.1,0.197,0.046,0.104,0.072,0.234,0.182,0.357,0.052,0.44,0.0,0.198,0.057,0.696,0.30400000000000005,0.069,0.021,0.227,0.118,0.435,0.565,0.0,0.007,0.101,0.555,0.663,0.33699999999999997,0.005,0.004,0.023,0.027,0.059,0.9410000000000001,0.0,0.001,0.018,0.195,0.214,0.786,0.0,0.0,0.002,0.161,0.163,0.837,0.1452054054054054,0.788235294117647,3.9091698923231832,0.012465373961218837,0.9615,1.081,1.108,0.884,1.0785,0.788,1.0274999999999999,0.9470000000000001,1.0415,0.9079999999999999,0.944,1.1105,1.0485,0.912,0.8185,1.419
494,Austin Riley,663586,18360,ATL,MLB,28.1,0.252,0.075,0.151,0.077,0.221,0.26,0.267,0.023,0.441,0.014,0.215,0.029,0.699,0.30100000000000005,0.081,0.019,0.219,0.129,0.448,0.552,0.0,0.006,0.094,0.561,0.661,0.33899999999999997,0.009,0.002,0.023,0.033,0.067,0.933,0.0,0.002,0.016,0.169,0.187,0.813,0.0,0.0,0.002,0.254,0.256,0.744,0.0198,0.7625,3.9091698923231832,0.019014357780364765,1.0105,0.974,0.9105000000000001,1.1215000000000002,0.9895,1.1195,1.0215,0.99,1.0055,0.9604999999999999,1.0145,0.9544999999999999,0.977,1.083,1.0505,0.6890000000000001
495,Marcell Ozuna,542303,10324,ATL,MLB,34.4,0.255,0.111,0.156,0.091,0.242,0.209,0.267,0.035,0.521,0.004,0.158,0.087,0.77,0.22999999999999998,0.07,0.016,0.206,0.134,0.426,0.5740000000000001,0.0,0.005,0.091,0.566,0.662,0.33799999999999997,0.009,0.002,0.023,0.032,0.066,0.9339999999999999,0.0,0.0,0.019,0.111,0.13,0.87,0.0,0.0,0.002,0.123,0.125,0.875,0.02268808664259928,0.95,3.9091698923231832,0.004909180166912126,1.0085,0.9804999999999999,0.933,1.0425,1.0635,0.8875,1.0045,1.046,0.9804999999999999,1.0419999999999998,0.987,1.04,0.988,1.0425,1.0655000000000001,0.6675
496,Matt Olson,621566,14344,ATL,MLB,31.1,0.24,0.113,0.141,0.075,0.219,0.257,0.275,0.033,0.488,0.0,0.214,0.037,0.739,0.261,0.084,0.016,0.229,0.126,0.455,0.5449999999999999,0.0,0.005,0.1,0.543,0.648,0.352,0.009,0.003,0.024,0.028,0.064,0.9359999999999999,0.0,0.0,0.012,0.149,0.161,0.839,0.0,0.0,0.002,0.175,0.177,0.823,0.0198,0.95,3.9091698923231832,0.010227272727272727,0.9804999999999999,1.0335,1.1035,0.9015,1.046,0.8745,1.0655000000000001,0.86,1.0234999999999999,0.9570000000000001,0.947,1.0965,1.0255,0.968,0.8785000000000001,1.259
497,Ozzie Albies,645277,16556,ATL,MLB,28.3,0.154,0.066,0.071,0.066,0.245,0.308,0.286,0.024,0.445,0.006,0.271,0.023,0.745,0.255,0.093,0.024,0.215,0.109,0.441,0.5589999999999999,0.0,0.009,0.103,0.546,0.658,0.34199999999999997,0.007,0.003,0.027,0.028,0.065,0.935,0.0,0.0,0.019,0.142,0.161,0.839,0.0,0.0,0.002,0.196,0.198,0.802,0.09113757961783439,0.8944444444444445,3.9091698923231832,0.009429726088908847,1.021,0.871,1.153,0.73,0.996,1.1395,1.063,0.9535,1.0125,1.0034999999999998,0.9484999999999999,1.034,1.0465,0.968,0.8959999999999999,0.9585
498,Sean Murphy,669221,19352,ATL,MLB,30.6,0.237,0.106,0.132,0.052,0.211,0.232,0.328,0.044,0.463,0.005,0.151,0.045,0.664,0.33599999999999997,0.071,0.022,0.228,0.117,0.438,0.562,0.0,0.008,0.097,0.543,0.648,0.352,0.006,0.002,0.026,0.032,0.066,0.9339999999999999,0.0,0.0,0.022,0.126,0.148,0.852,0.0,0.0,0.014,0.107,0.121,0.879,0.0198,0.8,3.9091698923231832,0.029201430274135878,0.997,1.0110000000000001,0.9285,1.05,0.9770000000000001,1.1440000000000001,1.0335,0.9605,0.9875,1.02,1.0065,0.98,1.0025,0.9994999999999999,1.0390000000000001,0.757
499,Bryan De La Cruz,650559,19600,ATL,MLB,28.3,0.264,0.052,0.092,0.067,0.255,0.249,0.308,0.03,0.469,0.0,0.188,0.03,0.688,0.31200000000000006,0.069,0.016,0.208,0.121,0.414,0.5860000000000001,0.0,0.005,0.096,0.558,0.659,0.34099999999999997,0.006,0.005,0.027,0.031,0.069,0.931,0.0,0.0,0.015,0.137,0.152,0.848,0.0,0.0,0.002,0.185,0.187,0.813,0.07254725274725275,0.809375,3.9091698923231832,0.0036248300860897147,1.0070000000000001,0.985,0.9385,1.022,1.03,0.9955,0.9794999999999999,1.112,0.977,1.0485,1.0114999999999998,0.9675,1.0175,0.9584999999999999,0.962,0.9745
500,Jarred Kelenic,672284,22558,ATL,MLB,25.8,0.308,0.078,0.098,0.081,0.266,0.25,0.271,0.034,0.451,0.008,0.209,0.012,0.68,0.31999999999999995,0.071,0.021,0.218,0.112,0.422,0.5780000000000001,0.0,0.012,0.104,0.547,0.663,0.33699999999999997,0.006,0.002,0.026,0.036,0.07,0.9299999999999999,0.0,0.0,0.008,0.126,0.134,0.866,0.0,0.0,0.002,0.155,0.157,0.843,0.09867323943661971,0.7357142857142858,3.9091698923231832,0.0064773293472845045,0.986,1.0194999999999999,1.095,0.901,1.1099999999999999,0.6859999999999999,1.0635,0.8474999999999999,1.013,0.9784999999999999,0.9535,1.0915,1.0339999999999998,0.9470000000000001,0.7115,1.7465000000000002
501,Nick Allen,669397,22277,ATL,MLB,26.5,0.171,0.049,0.023,0.039,0.226,0.239,0.396,0.077,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.098,0.527,0.63,0.37,0.007,0.005,0.02,0.026,0.058,0.942,0.0,0.0,0.014,0.166,0.18,0.8200000000000001,0.0,0.0,0.002,0.227,0.229,0.771,0.15114328358208956,0.8136363636363637,3.9091698923231832,0.008165487207403375,1.0545,0.8775,0.929,1.0394999999999999,0.8260000000000001,1.436,0.9375,1.1800000000000002,0.99,1.013,1.0114999999999998,0.9684999999999999,1.0015,1.005,0.997,0.889
502,Drake Baldwin,686948,31539,ATL,MLB,24.1,0.22,0.106,0.09,0.089,0.274,0.197,0.321,0.029,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.145,0.145,0.855,0.0,0.0,0.0,0.203,0.203,0.7969999999999999,0.03065972850678733,0.7,3.9091698923231832,0.01229895931882687,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
503,Orlando Arcia,606115,13185,ATL,MLB,30.7,0.208,0.068,0.057,0.059,0.209,0.24,0.398,0.036,0.548,0.0,0.113,0.012,0.673,0.32699999999999996,0.085,0.016,0.232,0.101,0.434,0.5660000000000001,0.0,0.005,0.105,0.55,0.66,0.33999999999999997,0.007,0.002,0.027,0.025,0.061,0.9390000000000001,0.0,0.0,0.012,0.161,0.173,0.827,0.0,0.0,0.002,0.163,0.165,0.835,0.029800000000000004,0.95,3.9091698923231832,0.005461496450027308,1.0005,1.005,0.8665,1.2545,0.9645,1.205,0.9764999999999999,1.1425,0.9635,1.103,1.037,0.878,0.9855,1.0545,1.0495,0.69
504,Stuart Fairchild,656413,20321,ATL,MLB,29.1,0.264,0.083,0.084,0.069,0.209,0.288,0.26,0.091,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.073,0.016,0.23,0.109,0.428,0.5720000000000001,0.0,0.005,0.117,0.548,0.67,0.32999999999999996,0.008,0.011,0.02,0.028,0.067,0.933,0.0,0.0,0.02,0.155,0.175,0.825,0.0,0.0,0.002,0.125,0.127,0.873,0.293772602739726,0.8346153846153846,3.9091698923231832,0.033480176211453744,0.989,1.0025,0.8440000000000001,1.1095000000000002,1.028,1.0285,1.032,1.0015,0.9155,1.101,1.08,0.8905,0.971,1.045,0.929,0.9834999999999999
505,Eli White,642201,19346,ATL,MLB,30.8,0.324,0.07,0.066,0.06,0.213,0.289,0.292,0.081,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.1,0.531,0.636,0.364,0.005,0.002,0.017,0.019,0.043,0.957,0.0,0.0,0.005,0.196,0.201,0.7989999999999999,0.0,0.0,0.002,0.358,0.36,0.64,0.20914911242603548,0.8666666666666667,3.9091698923231832,0.020076481835564052,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
506,Nacho Alvarez,805373,31765,ATL,MLB,22.0,0.217,0.101,0.074,0.053,0.257,0.237,0.331,0.047,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.159,0.159,0.841,0.0,0.0,0.0,0.126,0.126,0.874,0.1486888888888889,0.83,3.9091698923231832,0.025210084033613446,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
507,Ronald Acuna Jr.,660670,18401,ATL,MLB,27.3,0.144,0.109,0.134,0.077,0.237,0.176,0.344,0.033,0.382,0.006,0.153,0.068,0.608,0.392,0.076,0.016,0.21,0.137,0.439,0.5609999999999999,0.0,0.012,0.099,0.552,0.663,0.33699999999999997,0.006,0.002,0.03,0.03,0.068,0.9319999999999999,0.0,0.002,0.009,0.172,0.183,0.817,0.0,0.0,0.002,0.214,0.216,0.784,0.28371752577319587,0.8250000000000001,3.90625,0.018465089440276975,1.017,0.9490000000000001,0.915,1.115,1.0190000000000001,1.0175,1.047,0.8945000000000001,0.9935,1.0005,0.9915,1.0365,1.0005,1.0034999999999998,0.9984999999999999,0.8614999999999999
508,Jurickson Profar,595777,10815,ATL,MLB,32.2,0.161,0.104,0.062,0.052,0.274,0.264,0.308,0.041,0.499,0.01,0.218,0.016,0.743,0.257,0.092,0.017,0.225,0.105,0.439,0.5609999999999999,0.0,0.006,0.104,0.541,0.651,0.349,0.007,0.003,0.023,0.028,0.061,0.9390000000000001,0.0,0.0,0.019,0.145,0.164,0.836,0.0,0.0,0.016,0.137,0.153,0.847,0.067868669527897,0.8,3.9091698923231832,0.01717557251908397,1.0225,0.876,1.068,0.988,1.0710000000000002,0.9455,1.1004999999999998,0.8620000000000001,1.0179999999999998,0.9894999999999999,0.9444999999999999,1.0414999999999999,1.035,1.0,0.899,0.949
509,Alex Verdugo,657077,17027,ATL,MLB,28.9,0.15,0.077,0.055,0.062,0.245,0.243,0.36,0.036,0.418,0.005,0.225,0.026,0.674,0.32599999999999996,0.069,0.017,0.221,0.12,0.427,0.573,0.0,0.008,0.1,0.546,0.654,0.346,0.005,0.003,0.026,0.028,0.062,0.938,0.0,0.001,0.012,0.151,0.164,0.836,0.0,0.0,0.002,0.189,0.191,0.8089999999999999,0.04005316455696203,0.7,3.717472118959108,0.006650041562759767,0.967,1.0665,1.0445,1.0390000000000001,1.1125,0.7035,1.1075,0.7464999999999999,1.0045,1.0005,0.9395,1.1225,1.0554999999999999,0.8935,0.8135,1.4315000000000002
510,James McCann,543510,12859,ATL,MLB,34.9,0.258,0.048,0.082,0.085,0.245,0.251,0.284,0.052,0.488,0.0,0.179,0.0,0.667,0.33299999999999996,0.07,0.018,0.206,0.104,0.398,0.602,0.0,0.005,0.093,0.555,0.653,0.347,0.007,0.002,0.03,0.035,0.074,0.926,0.0,0.0,0.019,0.148,0.167,0.833,0.0,0.0,0.002,0.132,0.134,0.866,0.0578952380952381,0.8428571428571429,3.75234521575985,0.012216404886561954,1.033,0.9405,0.9850000000000001,0.9355,0.9205,1.1895,0.8704999999999999,1.2455,1.0015,0.994,1.0270000000000001,0.9464999999999999,0.978,1.0434999999999999,1.241,0.5165
511,Sandy Leon,506702,5273,ATL,MLB,36.1,0.486,0.023,0.029,0.052,0.252,0.352,0.261,0.054,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.11,0.538,0.653,0.347,0.005,0.002,0.026,0.037,0.07,0.9299999999999999,0.0,0.0,0.005,0.157,0.162,0.838,0.0,0.0,0.0,0.206,0.206,0.794,0.0198,0.8,4.322857142857143,0.014814814814814815,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.953,1.059,1.027,0.821,0.841
512,Chandler Seagle,676882,23552,ATL,MLB,28.9,0.299,0.047,0.04,0.042,0.283,0.193,0.358,0.084,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.061905263157894734,0.575,3.9091698923231832,0.020053475935828877,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
513,Garrett Cooper,643265,15279,ATL,MLB,34.3,0.306,0.066,0.1,0.073,0.271,0.204,0.305,0.046,0.39,0.01,0.264,0.033,0.696,0.30400000000000005,0.066,0.021,0.224,0.126,0.437,0.563,0.0,0.005,0.093,0.562,0.66,0.33999999999999997,0.007,0.007,0.026,0.038,0.078,0.922,0.0,0.0,0.01,0.132,0.142,0.858,0.0,0.0,0.002,0.107,0.109,0.891,0.03475327102803738,0.95,3.9292730844793713,0.015299026425591099,0.996,1.0175,0.9684999999999999,0.9359999999999999,0.9745,1.1555,0.9744999999999999,1.134,0.9490000000000001,1.1335,1.0565,0.832,0.9895,1.0375,1.0805,0.629
514,Eddy Alvarez,657193,16959,ATL,MLB,35.2,0.27,0.09,0.077,0.072,0.241,0.246,0.301,0.062,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.162,0.162,0.838,0.0,0.0,0.0,0.237,0.237,0.763,0.20750949720670392,0.7694444444444445,3.9279279279279278,0.04800724637681159,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
515,Jose Devers,672701,20540,ATL,MLB,25.4,0.198,0.052,0.052,0.059,0.258,0.283,0.294,0.054,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.06756119402985075,0.7,3.84,0.01865284974093264,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
516,Matthew Batten,676946,20157,ATL,MLB,29.8,0.233,0.134,0.021,0.037,0.251,0.294,0.35,0.046,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.14819506172839506,0.851639344262295,3.957317073170732,0.008192244675040962,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
517,Luke Williams,663897,19931,ATL,MLB,28.7,0.282,0.056,0.029,0.056,0.226,0.297,0.318,0.074,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.094,0.574,0.673,0.32699999999999996,0.005,0.002,0.03,0.043,0.08,0.92,0.0,0.01,0.021,0.17,0.201,0.7989999999999999,0.0,0.0,0.0,0.185,0.185,0.815,0.29643551401869156,0.836986301369863,3.7961783439490446,0.006472491909385114,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
518,Charles Leblanc,641779,19813,ATL,MLB,28.9,0.316,0.119,0.093,0.061,0.231,0.276,0.263,0.076,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.165,0.165,0.835,0.0,0.0,0.0,0.145,0.145,0.855,0.07141290322580646,0.7,4.168367346938775,0.010974822466107165,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
519,Luke Waddell,680672,sa3017075,ATL,MLB,26.8,0.175,0.09,0.044,0.048,0.252,0.296,0.316,0.044,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.10424444444444445,0.7526315789473684,3.9091698923231832,0.015347334410339256,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
520,Eddys Leonard,678760,sa3005554,ATL,MLB,24.4,0.248,0.064,0.069,0.064,0.256,0.278,0.283,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.15313333333333332,0.7,3.9091698923231832,0.0319031903190319,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
521,Jake Marisnick,545350,11339,ATL,MLB,34.1,0.266,0.036,0.065,0.062,0.234,0.299,0.275,0.064,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.023,0.133,0.556,0.712,0.28800000000000003,0.005,0.002,0.017,0.032,0.056,0.944,0.0,0.0,0.005,0.136,0.141,0.859,0.0,0.0,0.0,0.143,0.143,0.857,0.233753488372093,0.7328947368421053,3.6906077348066297,0.0231023102310231,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
522,Conner Capel,668843,19983,ATL,MLB,27.9,0.251,0.117,0.072,0.066,0.203,0.33,0.286,0.043,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.17313333333333333,0.7833333333333333,4.052287581699346,0.008322663252240717,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
523,Cody Milligan,687862,sa1169818,ATL,MLB,26.3,0.24,0.088,0.045,0.043,0.285,0.19,0.354,0.083,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.35826153846153846,0.8265822784810126,3.9091698923231832,0.011597938144329897,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
524,Jason Delay,641511,19806,ATL,MLB,30.1,0.214,0.083,0.033,0.04,0.256,0.28,0.323,0.069,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.122,0.561,0.688,0.31200000000000006,0.005,0.002,0.027,0.029,0.063,0.937,0.0,0.0,0.018,0.14,0.158,0.842,0.0,0.0,0.0,0.125,0.125,0.875,0.040579220779220784,0.7,3.71313672922252,0.015209125475285171,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
525,Carlos Rodriguez,677578,sa3005478,ATL,MLB,24.4,0.181,0.08,0.039,0.046,0.256,0.258,0.358,0.043,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.1461157894736842,0.7051020408163265,3.9091698923231832,0.00436046511627907,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
526,Kobe Kato,701158,sa3017052,ATL,MLB,26.1,0.216,0.118,0.036,0.04,0.288,0.182,0.374,0.079,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.27345853658536584,0.8283783783783784,3.9091698923231832,0.011683837976016024,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
527,Ian Happ,664023,17919,CHC,MLB,30.7,0.241,0.127,0.102,0.071,0.243,0.266,0.284,0.035,0.48,0.003,0.211,0.035,0.729,0.271,0.075,0.017,0.231,0.112,0.435,0.565,0.0,0.008,0.106,0.544,0.658,0.34199999999999997,0.008,0.003,0.025,0.028,0.064,0.9359999999999999,0.0,0.002,0.023,0.161,0.186,0.8140000000000001,0.0,0.0,0.002,0.161,0.163,0.837,0.08209508196721312,0.8486486486486486,3.9091698923231832,0.010730499380932727,0.975,1.0095,1.1085,0.861,1.082,0.8935,1.064,0.942,1.017,0.9894999999999999,0.944,1.055,1.0405,0.9804999999999999,0.821,1.1895
528,Kyle Tucker,663656,18345,CHC,MLB,28.3,0.147,0.134,0.125,0.076,0.239,0.286,0.242,0.031,0.525,0.01,0.0,0.0,0.0,0.0,0.079,0.017,0.221,0.11,0.427,0.573,0.0,0.007,0.098,0.548,0.653,0.347,0.008,0.004,0.026,0.038,0.076,0.924,0.0,0.0,0.02,0.145,0.165,0.835,0.0,0.0,0.007,0.185,0.192,0.808,0.09175767195767195,0.875,3.9091698923231832,0.0027272727272727275,1.0185,0.964,1.1145,0.9019999999999999,1.0405,0.8935,0.9795,1.0185,1.029,0.9565,0.9504999999999999,1.0775000000000001,1.037,0.9475,0.9715,1.0875000000000001
529,Seiya Suzuki,673548,30116,CHC,MLB,30.7,0.261,0.104,0.114,0.084,0.258,0.254,0.266,0.024,0.482,0.026,0.195,0.009,0.712,0.28800000000000003,0.068,0.029,0.212,0.119,0.428,0.5720000000000001,0.0,0.012,0.1,0.562,0.674,0.32599999999999996,0.005,0.002,0.029,0.031,0.067,0.933,0.0,0.0,0.016,0.196,0.212,0.788,0.0,0.0,0.029,0.171,0.2,0.8,0.12102448979591836,0.6939024390243903,3.9091698923231832,0.00877742946708464,1.0585,0.8365,0.914,1.095,1.042,0.967,0.9944999999999999,1.068,0.9909999999999999,1.011,1.012,0.967,0.978,1.063,1.025,0.8095
530,Michael Busch,683737,26319,CHC,MLB,27.4,0.288,0.105,0.106,0.063,0.217,0.274,0.299,0.041,0.534,0.009,0.218,0.037,0.799,0.20099999999999996,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.109,0.58,0.697,0.30300000000000005,0.007,0.002,0.03,0.029,0.068,0.9319999999999999,0.0,0.0,0.016,0.141,0.157,0.843,0.0,0.0,0.0,0.205,0.205,0.795,0.05297972350230415,0.8875,3.9091698923231832,0.020705882352941178,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
531,Dansby Swanson,621020,18314,CHC,MLB,31.2,0.241,0.091,0.098,0.078,0.225,0.227,0.336,0.035,0.418,0.032,0.214,0.015,0.679,0.32099999999999995,0.076,0.024,0.218,0.116,0.434,0.5660000000000001,0.0,0.005,0.095,0.555,0.655,0.345,0.006,0.002,0.027,0.035,0.07,0.9299999999999999,0.0,0.0,0.012,0.163,0.175,0.825,0.0,0.0,0.002,0.238,0.24,0.76,0.14415233160621763,0.8486486486486486,3.9091698923231832,0.006099885627144491,1.0185,0.948,0.9285,1.0605,0.9924999999999999,1.1065,1.0274999999999999,0.972,0.994,0.9994999999999999,1.0030000000000001,0.9924999999999999,1.005,0.99,0.967,0.9685
532,Nico Hoerner,663538,21479,CHC,MLB,27.9,0.106,0.069,0.012,0.037,0.283,0.263,0.361,0.044,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.079,0.016,0.222,0.097,0.414,0.5860000000000001,0.0,0.01,0.105,0.555,0.67,0.32999999999999996,0.009,0.004,0.026,0.024,0.063,0.937,0.0,0.0,0.024,0.178,0.202,0.798,0.0,0.0,0.002,0.147,0.149,0.851,0.2027596412556054,0.8382978723404255,3.9091698923231832,0.01834862385321101,1.0205,0.9435,0.9704999999999999,0.9285,1.0390000000000001,0.966,0.988,1.0915,0.963,1.0905,1.021,0.9390000000000001,1.0015,1.002,1.0354999999999999,0.7665
533,Pete Crow-Armstrong,691718,27769,CHC,MLB,23.1,0.244,0.053,0.077,0.063,0.225,0.265,0.272,0.097,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.015,0.107,0.556,0.678,0.32199999999999995,0.005,0.004,0.021,0.024,0.054,0.946,0.0,0.004,0.005,0.188,0.197,0.8029999999999999,0.0,0.0,0.002,0.225,0.227,0.773,0.33881840490797543,0.8283783783783784,3.9091698923231832,0.021753039027511197,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
