,BatterName,batter,PA_flag,AB,IsHit,PitchesThrown,SwungOn,ContactMade,IsStrikeout,IsWalk,IsHBP,IsBIP,IsGB,IsLD,IsFB,IsSingle,IsDouble,IsTriple,IsHomer,Cont%,Swing%,K%,BB%,AVG,OBP,SLG,Split,Statcast PC,Statcast BBE,GB%,LD%,FB%,SwtSpot%,Chase%,EV 90
1179,Maick Collado,691408,29,25,5,119,49,40,8,4,0,17,0,0,0,4,1,0,0,0.8163265306122449,0.4117647058823529,0.27586206896551724,0.13793103448275862,0.2,0.3103448275862069,0.24,All,,,,,,,,
1180,Maikol Escotto,683500,45,43,17,160,88,67,8,1,0,36,0,0,0,11,4,0,2,0.7613636363636364,0.55,0.17777777777777778,0.022222222222222223,0.3953488372093023,0.4,0.627906976744186,All,,,,,,,,
1181,Maikol Hernandez,694204,76,60,9,331,111,84,23,12,2,39,0,0,0,6,3,0,0,0.7567567567567568,0.33534743202416917,0.3026315789473684,0.15789473684210525,0.15,0.3026315789473684,0.2,All,,,,,,,,
1182,Mairoshendrick Martinus,800302,15,12,2,61,27,18,5,3,0,7,0,0,0,1,0,1,0,0.6666666666666666,0.4426229508196721,0.3333333333333333,0.2,0.16666666666666666,0.3333333333333333,0.3333333333333333,All,,,,,,,,
1183,Malcolm Moore,702270,41,30,8,188,78,50,13,9,2,17,0,0,0,4,3,0,1,0.6410256410256411,0.4148936170212766,0.3170731707317073,0.21951219512195122,0.26666666666666666,0.4634146341463415,0.4666666666666667,All,,,,,,,,
1184,Malcom Nunez,682650,78,72,21,270,156,118,13,3,0,62,25,15,15,12,7,0,2,0.7564102564102564,0.5777777777777777,0.16666666666666666,0.038461538461538464,0.2916666666666667,0.3076923076923077,0.4722222222222222,All,270.0,62.0,0.4032258064516129,0.24193548387096775,0.24193548387096775,0.4032258064516129,0.4225352112676056,106.15
1185,Malvin Valdez,694216,53,40,7,207,96,63,14,10,1,28,7,4,1,6,1,0,0,0.65625,0.463768115942029,0.2641509433962264,0.18867924528301888,0.175,0.33962264150943394,0.2,All,133.0,15.0,0.4666666666666667,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.2926829268292683,100.59
1186,Manuel Beltre,694202,80,68,22,273,134,103,11,11,1,57,31,18,7,17,5,0,0,0.7686567164179104,0.4908424908424908,0.1375,0.1375,0.3235294117647059,0.425,0.39705882352941174,All,273.0,57.0,0.543859649122807,0.3157894736842105,0.12280701754385964,0.3508771929824561,0.2913907284768212,102.36
1187,Manuel Pena,694211,16,16,7,50,25,20,3,0,0,13,0,0,0,4,1,1,1,0.8,0.5,0.1875,0.0,0.4375,0.4375,0.8125,All,,,,,,,,
1188,Marcelo Mayer,691785,101,93,26,394,179,140,20,6,0,75,30,20,16,15,4,0,7,0.7821229050279329,0.4543147208121827,0.19801980198019803,0.0594059405940594,0.27956989247311825,0.31683168316831684,0.5483870967741935,All,394.0,75.0,0.4,0.26666666666666666,0.21333333333333335,0.32,0.24083769633507854,107.47
1189,Marco Dinges,701392,61,46,17,244,102,85,5,11,4,42,0,0,0,10,6,0,1,0.8333333333333334,0.4180327868852459,0.08196721311475409,0.18032786885245902,0.3695652173913043,0.5245901639344263,0.5652173913043478,All,,,,,,,,
1190,Marco Luciano,682617,120,101,23,496,196,136,36,18,1,65,28,15,20,14,5,0,4,0.6938775510204082,0.3951612903225806,0.3,0.15,0.22772277227722773,0.35,0.39603960396039606,All,496.0,65.0,0.4307692307692308,0.23076923076923078,0.3076923076923077,0.3384615384615385,0.19011406844106463,106.24000000000001
1191,Marco Vargas,804614,55,44,18,230,98,82,7,11,1,37,19,9,9,14,3,0,1,0.8367346938775511,0.4260869565217391,0.12727272727272726,0.2,0.4090909090909091,0.5454545454545454,0.5454545454545454,All,230.0,37.0,0.5135135135135135,0.24324324324324326,0.24324324324324326,0.35135135135135137,0.24060150375939848,103.55000000000001
1192,Marcos Castanon,676203,75,68,22,259,136,97,18,4,1,52,0,0,0,16,5,0,1,0.7132352941176471,0.525096525096525,0.24,0.05333333333333334,0.3235294117647059,0.36,0.4411764705882353,All,,,,,,,,
1193,Marcos Torres,800106,26,23,3,97,46,27,10,3,0,13,0,0,0,1,1,1,0,0.5869565217391305,0.4742268041237113,0.38461538461538464,0.11538461538461539,0.13043478260869565,0.23076923076923078,0.2608695652173913,All,,,,,,,,
1194,Marcus Brown,694939,53,46,9,189,97,74,13,4,2,35,0,0,0,4,5,0,0,0.7628865979381443,0.5132275132275133,0.24528301886792453,0.07547169811320754,0.1956521739130435,0.2830188679245283,0.30434782608695654,All,,,,,,,,
1195,Marcus Lee Sang,686984,13,11,2,62,28,21,2,2,0,9,0,0,0,2,0,0,0,0.75,0.45161290322580644,0.15384615384615385,0.15384615384615385,0.18181818181818182,0.3076923076923077,0.18181818181818182,All,,,,,,,,
1196,Marcus Smith,687526,40,33,5,181,52,34,15,7,0,18,0,0,0,3,0,1,1,0.6538461538461539,0.287292817679558,0.375,0.175,0.15151515151515152,0.3,0.30303030303030304,All,,,,,,,,
1197,Mario Camilletti,680519,78,64,17,329,137,111,19,12,1,46,0,0,0,13,2,1,1,0.8102189781021898,0.41641337386018235,0.24358974358974358,0.15384615384615385,0.265625,0.38461538461538464,0.375,All,,,,,,,,
1198,Mario Gomez,694034,7,5,1,34,16,13,1,2,1,4,0,0,0,0,0,1,0,0.8125,0.47058823529411764,0.14285714285714285,0.2857142857142857,0.2,0.5714285714285714,0.6,All,,,,,,,,
1199,Mark Canha,592192,13,10,2,55,21,17,4,3,0,6,2,1,3,2,0,0,0,0.8095238095238095,0.38181818181818183,0.3076923076923077,0.23076923076923078,0.2,0.38461538461538464,0.2,All,55.0,6.0,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.2222222222222222,100.80000000000001
1200,Mark Coley II,696501,58,52,10,221,107,63,25,5,1,27,0,0,0,4,5,0,1,0.5887850467289719,0.4841628959276018,0.43103448275862066,0.08620689655172414,0.19230769230769232,0.27586206896551724,0.34615384615384615,All,,,,,,,,
1201,Mark Kolozsvary,656627,32,26,11,108,53,38,5,5,1,21,7,3,4,8,2,0,1,0.7169811320754716,0.49074074074074076,0.15625,0.15625,0.4230769230769231,0.53125,0.6153846153846154,All,66.0,16.0,0.4375,0.1875,0.25,0.3125,0.24242424242424243,105.95
1202,Marshall Toole,828319,48,42,12,180,74,58,12,6,0,30,16,7,6,11,1,0,0,0.7837837837837838,0.4111111111111111,0.25,0.125,0.2857142857142857,0.375,0.30952380952380953,All,180.0,30.0,0.5333333333333333,0.23333333333333334,0.2,0.23333333333333334,0.20833333333333334,104.14
1203,Marvin Alcantara,800421,66,59,21,206,90,75,6,6,1,53,0,0,0,19,2,0,0,0.8333333333333334,0.4368932038834951,0.09090909090909091,0.09090909090909091,0.3559322033898305,0.42424242424242425,0.3898305084745763,All,,,,,,,,
1204,Mason Guerra,701653,30,22,4,145,55,44,10,8,0,12,0,0,0,3,0,0,1,0.8,0.3793103448275862,0.3333333333333333,0.26666666666666666,0.18181818181818182,0.4,0.3181818181818182,All,,,,,,,,
1205,Mason McCoy,669200,80,67,22,295,133,105,13,10,1,56,21,13,17,12,8,1,1,0.7894736842105263,0.45084745762711864,0.1625,0.125,0.3283582089552239,0.4125,0.5223880597014925,All,295.0,56.0,0.375,0.23214285714285715,0.30357142857142855,0.26785714285714285,0.19708029197080293,101.02
1206,Masyn Winn,691026,13,11,2,58,18,13,5,2,0,6,1,0,5,0,0,0,2,0.7222222222222222,0.3103448275862069,0.38461538461538464,0.15384615384615385,0.18181818181818182,0.3076923076923077,0.7272727272727273,All,58.0,6.0,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,0.13793103448275862,100.10000000000001
1207,Mat Nelson,680756,14,13,2,52,26,18,4,1,0,9,0,0,0,1,1,0,0,0.6923076923076923,0.5,0.2857142857142857,0.07142857142857142,0.15384615384615385,0.21428571428571427,0.23076923076923078,All,,,,,,,,
1208,Matt Coutney,671925,74,59,13,297,123,87,20,12,1,41,0,0,0,7,5,0,1,0.7073170731707317,0.41414141414141414,0.2702702702702703,0.16216216216216217,0.22033898305084745,0.35135135135135137,0.3559322033898305,All,,,,,,,,
1209,Matt Gorski,685301,77,70,21,268,138,95,18,4,0,55,15,18,19,11,7,0,3,0.6884057971014492,0.5149253731343284,0.23376623376623376,0.05194805194805195,0.3,0.3246753246753247,0.5285714285714286,All,268.0,55.0,0.2727272727272727,0.32727272727272727,0.34545454545454546,0.41818181818181815,0.3805970149253731,109.14
1210,Matt Halbach,801561,45,41,13,189,86,56,12,3,1,29,0,0,0,8,4,0,1,0.6511627906976745,0.455026455026455,0.26666666666666666,0.06666666666666667,0.3170731707317073,0.37777777777777777,0.4878048780487805,All,,,,,,,,
1211,Matt Higgins,696487,58,49,11,179,90,72,6,8,0,44,0,0,0,9,2,0,0,0.8,0.5027932960893855,0.10344827586206896,0.13793103448275862,0.22448979591836735,0.3275862068965517,0.2653061224489796,All,,,,,,,,
1212,Matt Koperniak,689288,87,82,16,289,140,119,12,3,2,70,25,11,26,12,3,0,1,0.85,0.4844290657439446,0.13793103448275862,0.034482758620689655,0.1951219512195122,0.2413793103448276,0.2682926829268293,All,289.0,70.0,0.35714285714285715,0.15714285714285714,0.37142857142857144,0.3142857142857143,0.3333333333333333,101.59
1213,Matt Kroon,663714,18,16,6,67,23,16,7,2,0,9,4,4,1,4,2,0,0,0.6956521739130435,0.34328358208955223,0.3888888888888889,0.1111111111111111,0.375,0.4444444444444444,0.5,All,67.0,9.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.1935483870967742,103.1
1214,Matt Lloyd,651016,63,51,16,266,84,64,15,12,0,36,17,10,5,11,4,1,0,0.7619047619047619,0.3157894736842105,0.23809523809523808,0.19047619047619047,0.3137254901960784,0.4444444444444444,0.43137254901960786,All,266.0,36.0,0.4722222222222222,0.2777777777777778,0.1388888888888889,0.2777777777777778,0.1702127659574468,103.93
1215,Matt O'Neill,690841,17,14,3,62,20,16,4,3,0,10,0,0,0,2,0,0,1,0.8,0.3225806451612903,0.23529411764705882,0.17647058823529413,0.21428571428571427,0.35294117647058826,0.42857142857142855,All,,,,,,,,
1216,Matt Shaw,807713,32,26,5,107,44,36,1,5,2,25,13,5,6,3,1,0,1,0.8181818181818182,0.411214953271028,0.03125,0.15625,0.19230769230769232,0.375,0.34615384615384615,All,107.0,25.0,0.52,0.2,0.24,0.32,0.21818181818181817,101.52
1217,Matt Suggs,702110,27,21,5,112,38,24,9,5,1,12,0,0,0,3,2,0,0,0.631578947368421,0.3392857142857143,0.3333333333333333,0.18518518518518517,0.23809523809523808,0.4074074074074074,0.3333333333333333,All,,,,,,,,
1218,Matthew Batten,676946,61,58,10,227,101,75,20,2,0,39,17,8,8,7,2,0,1,0.7425742574257426,0.44493392070484583,0.32786885245901637,0.03278688524590164,0.1724137931034483,0.19672131147540983,0.25862068965517243,All,227.0,39.0,0.4358974358974359,0.20512820512820512,0.20512820512820512,0.28205128205128205,0.37037037037037035,104.8
1219,Matthew Ellis,700815,49,39,9,214,83,63,11,8,2,28,0,0,0,4,3,0,2,0.7590361445783133,0.3878504672897196,0.22448979591836735,0.16326530612244897,0.23076923076923078,0.3877551020408163,0.46153846153846156,All,,,,,,,,
1220,Matthew Etzel,803033,70,61,13,277,128,94,23,9,0,38,0,0,0,9,2,0,2,0.734375,0.4620938628158845,0.32857142857142857,0.12857142857142856,0.21311475409836064,0.3142857142857143,0.3442622950819672,All,,,,,,,,
1221,Matthew Lugo,683090,130,115,23,511,257,183,42,14,2,73,38,17,11,15,5,0,3,0.7120622568093385,0.50293542074364,0.3230769230769231,0.1076923076923077,0.2,0.3,0.3217391304347826,All,487.0,70.0,0.5428571428571428,0.24285714285714285,0.15714285714285714,0.34285714285714286,0.2976190476190476,104.88
1222,Matthew Wood,687783,64,52,11,239,94,76,12,10,2,40,0,0,0,9,1,0,1,0.8085106382978723,0.39330543933054396,0.1875,0.15625,0.21153846153846154,0.359375,0.28846153846153844,All,,,,,,,,
1223,Maverick Handley,668974,60,52,18,228,112,76,12,8,0,40,17,13,7,10,6,1,1,0.6785714285714286,0.49122807017543857,0.2,0.13333333333333333,0.34615384615384615,0.43333333333333335,0.5576923076923077,All,228.0,40.0,0.425,0.325,0.175,0.35,0.2631578947368421,103.62
1224,Max Anderson,801194,81,75,25,275,139,104,12,5,1,63,0,0,0,14,7,0,4,0.7482014388489209,0.5054545454545455,0.14814814814814814,0.06172839506172839,0.3333333333333333,0.38271604938271603,0.5866666666666667,All,,,,,,,,
1225,Max Burt,661733,50,44,9,167,75,57,9,3,1,37,5,0,2,5,3,1,0,0.76,0.4491017964071856,0.18,0.06,0.20454545454545456,0.26,0.3181818181818182,All,51.0,8.0,0.625,0.0,0.25,0.125,0.25925925925925924,108.61
1226,Max Clark,703601,90,65,19,368,120,102,14,23,1,52,0,0,0,14,4,0,1,0.85,0.32608695652173914,0.15555555555555556,0.25555555555555554,0.2923076923076923,0.4777777777777778,0.4,All,,,,,,,,
1227,Max Ferguson,681132,46,36,7,202,73,47,17,10,0,19,0,0,0,6,1,0,0,0.6438356164383562,0.3613861386138614,0.3695652173913043,0.21739130434782608,0.19444444444444445,0.3695652173913043,0.2222222222222222,All,,,,,,,,
1228,Max Holy,802959,26,17,6,119,26,17,6,9,0,11,0,0,0,5,0,1,0,0.6538461538461539,0.2184873949579832,0.23076923076923078,0.34615384615384615,0.35294117647058826,0.5769230769230769,0.47058823529411764,All,,,,,,,,
1229,Max Muncy - 691777,691777,21,21,7,77,35,26,5,0,0,16,7,2,3,3,3,0,1,0.7428571428571429,0.45454545454545453,0.23809523809523808,0.0,0.3333333333333333,0.3333333333333333,0.6190476190476191,All,77.0,16.0,0.4375,0.125,0.1875,0.25,0.25,104.66
1230,Max Stassi,545358,58,49,10,227,96,69,14,7,2,35,17,6,10,6,4,0,0,0.71875,0.42290748898678415,0.2413793103448276,0.1206896551724138,0.20408163265306123,0.3275862068965517,0.2857142857142857,All,227.0,35.0,0.4857142857142857,0.17142857142857143,0.2857142857142857,0.2571428571428571,0.2661290322580645,102.97999999999999
1231,Max Wagner,694484,42,37,6,170,69,39,19,5,0,18,0,0,0,6,0,0,0,0.5652173913043478,0.40588235294117647,0.4523809523809524,0.11904761904761904,0.16216216216216217,0.2619047619047619,0.16216216216216217,All,,,,,,,,
1232,Maximo Acosta,691185,115,95,21,482,181,120,33,19,0,63,24,18,14,16,3,0,2,0.6629834254143646,0.3755186721991701,0.28695652173913044,0.16521739130434782,0.22105263157894736,0.34782608695652173,0.3157894736842105,All,482.0,63.0,0.38095238095238093,0.2857142857142857,0.2222222222222222,0.4603174603174603,0.27402135231316727,102.66
1233,Maxton Martin,807722,82,78,24,291,172,124,17,3,0,62,0,0,0,16,6,1,1,0.7209302325581395,0.5910652920962199,0.2073170731707317,0.036585365853658534,0.3076923076923077,0.32926829268292684,0.44871794871794873,All,,,,,,,,
1234,Maxwell Romero Jr.,686912,39,35,5,162,80,56,10,3,0,26,0,0,0,1,3,0,1,0.7,0.49382716049382713,0.2564102564102564,0.07692307692307693,0.14285714285714285,0.20512820512820512,0.3142857142857143,All,,,,,,,,
1235,Micah McDowell,678093,37,29,7,145,52,41,10,6,2,19,7,3,2,5,0,0,2,0.7884615384615384,0.3586206896551724,0.2702702702702703,0.16216216216216217,0.2413793103448276,0.40540540540540543,0.4482758620689655,All,90.0,13.0,0.5384615384615384,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.19607843137254902,103.5
1236,Micah Pries,687588,58,52,7,211,110,81,12,4,1,41,16,8,12,3,1,2,1,0.7363636363636363,0.5213270142180095,0.20689655172413793,0.06896551724137931,0.1346153846153846,0.20689655172413793,0.28846153846153844,All,211.0,41.0,0.3902439024390244,0.1951219512195122,0.2926829268292683,0.2926829268292683,0.31,103.1
1237,Michael Arroyo,703197,90,70,15,332,149,105,23,11,9,47,0,0,0,7,6,0,2,0.7046979865771812,0.44879518072289154,0.25555555555555554,0.12222222222222222,0.21428571428571427,0.3888888888888889,0.38571428571428573,All,,,,,,,,
1238,Michael Carico,801686,30,22,5,122,43,34,7,7,2,15,0,0,0,3,1,0,1,0.7906976744186046,0.3524590163934426,0.23333333333333334,0.23333333333333334,0.22727272727272727,0.4666666666666667,0.4090909090909091,All,,,,,,,,
1239,Michael Chavis,656308,94,87,26,304,163,119,17,7,0,70,34,12,18,14,5,1,6,0.7300613496932515,0.5361842105263158,0.18085106382978725,0.07446808510638298,0.2988505747126437,0.35106382978723405,0.5862068965517241,All,304.0,70.0,0.4857142857142857,0.17142857142857143,0.2571428571428571,0.2571428571428571,0.3419354838709677,107.25999999999999
1240,Michael Curialle,683152,57,50,14,210,99,65,16,3,4,34,0,0,0,7,4,1,2,0.6565656565656566,0.4714285714285714,0.2807017543859649,0.05263157894736842,0.28,0.3684210526315789,0.52,All,,,,,,,,
1241,Michael Helman,680737,60,54,11,240,121,89,13,5,1,41,13,11,7,7,4,0,0,0.7355371900826446,0.5041666666666667,0.21666666666666667,0.08333333333333333,0.2037037037037037,0.2833333333333333,0.2777777777777778,All,240.0,41.0,0.3170731707317073,0.2682926829268293,0.17073170731707318,0.3170731707317073,0.2786885245901639,102.9
1242,Michael Siani,672279,19,17,2,84,42,31,6,1,1,11,4,1,4,1,1,0,0,0.7380952380952381,0.5,0.3157894736842105,0.05263157894736842,0.11764705882352941,0.21052631578947367,0.17647058823529413,All,84.0,11.0,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.3333333333333333,99.3
1243,Michael Snyder,688617,42,33,7,164,63,45,11,7,0,24,0,0,0,5,2,0,0,0.7142857142857143,0.38414634146341464,0.2619047619047619,0.16666666666666666,0.21212121212121213,0.3333333333333333,0.2727272727272727,All,,,,,,,,
1244,Michael Stefanic,683021,85,66,23,334,109,101,9,13,5,58,28,18,10,20,3,0,0,0.926605504587156,0.3263473053892216,0.10588235294117647,0.15294117647058825,0.3484848484848485,0.4823529411764706,0.3939393939393939,All,334.0,58.0,0.4827586206896552,0.3103448275862069,0.1724137931034483,0.3103448275862069,0.1864406779661017,99.22
1245,Michael Trautwein,681114,53,39,6,231,104,61,20,11,3,20,0,0,0,3,2,0,1,0.5865384615384616,0.45021645021645024,0.37735849056603776,0.20754716981132076,0.15384615384615385,0.37735849056603776,0.28205128205128205,All,,,,,,,,
1246,Michael Turconi,681580,28,23,3,125,47,36,8,4,0,16,11,2,1,2,1,0,0,0.7659574468085106,0.376,0.2857142857142857,0.14285714285714285,0.13043478260869565,0.25,0.17391304347826086,All,125.0,16.0,0.6875,0.125,0.0625,0.3125,0.2028985507246377,101.0
1247,Michael Turner,694478,35,27,10,174,72,62,10,8,0,17,0,0,0,7,3,0,0,0.8611111111111112,0.41379310344827586,0.2857142857142857,0.22857142857142856,0.37037037037037035,0.5142857142857142,0.48148148148148145,All,,,,,,,,
1248,Mickey Gasper,681508,16,12,4,70,24,20,3,3,1,9,1,3,4,1,1,0,2,0.8333333333333334,0.34285714285714286,0.1875,0.1875,0.3333333333333333,0.5,0.9166666666666666,All,70.0,9.0,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.23529411764705882,104.72
1249,Miguel Bleis,694194,54,48,10,213,94,62,20,6,0,28,0,0,0,5,1,0,4,0.6595744680851063,0.4413145539906103,0.37037037037037035,0.1111111111111111,0.20833333333333334,0.2962962962962963,0.4791666666666667,All,,,,,,,,
1250,Miguel Briceno,691605,64,53,10,269,106,83,12,10,0,42,22,11,7,6,4,0,0,0.7830188679245284,0.3940520446096654,0.1875,0.15625,0.18867924528301888,0.3125,0.2641509433962264,All,269.0,42.0,0.5238095238095238,0.2619047619047619,0.16666666666666666,0.3333333333333333,0.2550335570469799,101.36
1251,Miguel Pabon,682196,26,23,4,103,43,31,5,3,0,18,0,0,0,3,1,0,0,0.7209302325581395,0.4174757281553398,0.19230769230769232,0.11538461538461539,0.17391304347826086,0.2692307692307692,0.21739130434782608,All,,,,,,,,
1252,Miguel Palma,682692,46,42,7,163,84,62,12,4,0,30,0,0,0,4,3,0,0,0.7380952380952381,0.5153374233128835,0.2608695652173913,0.08695652173913043,0.16666666666666666,0.2391304347826087,0.23809523809523808,All,,,,,,,,
1253,Miguel Rodriguez,808277,42,34,7,176,55,52,4,6,2,30,0,0,0,5,2,0,0,0.9454545454545454,0.3125,0.09523809523809523,0.14285714285714285,0.20588235294117646,0.35714285714285715,0.2647058823529412,All,,,,,,,,
1254,Miguel Ugueto,692568,61,57,19,186,94,81,2,2,2,56,0,0,0,16,2,0,1,0.8617021276595744,0.5053763440860215,0.03278688524590164,0.03278688524590164,0.3333333333333333,0.3770491803278688,0.42105263157894735,All,,,,,,,,
1255,Miguel Villarroel,692446,70,64,14,262,141,91,24,5,0,41,0,0,0,11,2,1,0,0.6453900709219859,0.5381679389312977,0.34285714285714286,0.07142857142857142,0.21875,0.2714285714285714,0.28125,All,,,,,,,,
1256,Mike Antico,690443,53,48,14,191,97,73,12,4,0,37,13,11,8,10,4,0,0,0.7525773195876289,0.5078534031413613,0.22641509433962265,0.07547169811320754,0.2916666666666667,0.33962264150943394,0.375,All,191.0,37.0,0.35135135135135137,0.2972972972972973,0.21621621621621623,0.40540540540540543,0.31,104.60000000000001
1257,Mike Brosseau,670712,64,55,13,279,124,95,10,7,0,47,19,10,13,8,4,0,1,0.7661290322580645,0.4444444444444444,0.15625,0.109375,0.23636363636363636,0.3125,0.36363636363636365,All,279.0,47.0,0.40425531914893614,0.2127659574468085,0.2765957446808511,0.3617021276595745,0.2702702702702703,99.2
1258,Mike Ford,645801,87,73,14,368,158,109,24,14,0,49,20,10,13,8,3,0,3,0.689873417721519,0.42934782608695654,0.27586206896551724,0.16091954022988506,0.1917808219178082,0.3218390804597701,0.3561643835616438,All,368.0,49.0,0.40816326530612246,0.20408163265306123,0.2653061224489796,0.32653061224489793,0.28502415458937197,106.6
1259,Mike Jarvis,690448,33,31,6,118,66,47,9,1,0,23,0,0,3,5,1,0,0,0.7121212121212122,0.559322033898305,0.2727272727272727,0.030303030303030304,0.1935483870967742,0.21212121212121213,0.22580645161290322,All,12.0,4.0,0.0,0.0,0.75,0.25,0.4,90.47
1260,Mike Sirota,701527,66,57,21,274,103,73,15,8,1,42,0,0,0,10,8,1,2,0.7087378640776699,0.3759124087591241,0.22727272727272727,0.12121212121212122,0.3684210526315789,0.45454545454545453,0.6491228070175439,All,,,,,,,,
1261,Mike Tauchman,643565,10,7,1,61,24,18,2,3,0,5,1,1,3,0,0,0,1,0.75,0.39344262295081966,0.2,0.3,0.14285714285714285,0.4,0.5714285714285714,All,61.0,5.0,0.2,0.2,0.6,0.4,0.0967741935483871,102.54
1262,Mikey Kane,815097,41,33,7,152,62,50,7,8,0,26,0,0,0,5,0,1,1,0.8064516129032258,0.40789473684210525,0.17073170731707318,0.1951219512195122,0.21212121212121213,0.36585365853658536,0.36363636363636365,All,,,,,,,,
1263,Mikey Romero,702540,70,57,14,312,151,106,23,11,1,35,0,0,0,9,1,2,2,0.7019867549668874,0.483974358974359,0.32857142857142857,0.15714285714285714,0.24561403508771928,0.37142857142857144,0.43859649122807015,All,,,,,,,,
1264,Milan Tolentino,675455,89,78,16,380,171,111,36,10,1,42,17,11,13,9,4,1,2,0.6491228070175439,0.45,0.4044943820224719,0.11235955056179775,0.20512820512820512,0.30337078651685395,0.358974358974359,All,380.0,42.0,0.40476190476190477,0.2619047619047619,0.30952380952380953,0.42857142857142855,0.3316582914572864,102.8
1265,Milkar Perez,683529,63,52,12,277,84,65,14,9,2,38,0,0,0,6,4,1,1,0.7738095238095238,0.30324909747292417,0.2222222222222222,0.14285714285714285,0.23076923076923078,0.36507936507936506,0.40384615384615385,All,,,,,,,,
1266,Milo Rushford,806299,35,31,9,123,61,41,9,2,0,24,0,0,0,9,0,0,0,0.6721311475409836,0.4959349593495935,0.2571428571428571,0.05714285714285714,0.2903225806451613,0.3142857142857143,0.2903225806451613,All,,,,,,,,
1267,Misael Urbina,682618,34,29,5,139,61,45,9,4,0,21,0,0,0,3,1,0,1,0.7377049180327869,0.43884892086330934,0.2647058823529412,0.11764705882352941,0.1724137931034483,0.2647058823529412,0.3103448275862069,All,,,,,,,,
1268,Mitch Jebb,694991,79,64,19,281,105,89,11,13,0,55,0,0,0,17,2,0,0,0.8476190476190476,0.3736654804270463,0.13924050632911392,0.16455696202531644,0.296875,0.4050632911392405,0.328125,All,,,,,,,,
1269,Mitchell Daly,699475,57,51,14,236,95,69,18,3,0,36,10,7,7,8,4,1,1,0.7263157894736842,0.4025423728813559,0.3157894736842105,0.05263157894736842,0.27450980392156865,0.2982456140350877,0.45098039215686275,All,144.0,26.0,0.38461538461538464,0.2692307692307692,0.2692307692307692,0.5769230769230769,0.21311475409836064,100.51
1270,Modeifi Marte,800029,45,40,9,182,78,58,7,5,0,33,0,0,0,8,1,0,0,0.7435897435897436,0.42857142857142855,0.15555555555555556,0.1111111111111111,0.225,0.3111111111111111,0.25,All,,,,,,,,
1271,Moises Ballesteros,694208,99,87,36,351,171,140,12,10,1,76,31,25,15,26,7,1,2,0.8187134502923976,0.48717948717948717,0.12121212121212122,0.10101010101010101,0.41379310344827586,0.47474747474747475,0.5862068965517241,All,351.0,76.0,0.40789473684210525,0.32894736842105265,0.19736842105263158,0.3815789473684211,0.30303030303030304,107.20000000000002
1272,Moises Gallardo,691865,47,46,8,176,102,56,19,1,0,27,0,0,0,7,0,0,1,0.5490196078431373,0.5795454545454546,0.40425531914893614,0.02127659574468085,0.17391304347826086,0.19148936170212766,0.2391304347826087,All,,,,,,,,
1273,Moises Gomez,664332,81,70,20,377,175,112,25,8,2,46,0,0,0,11,4,1,4,0.64,0.46419098143236076,0.30864197530864196,0.09876543209876543,0.2857142857142857,0.37037037037037035,0.5428571428571428,All,,,,,,,,
1274,Murphy Stehly,693822,24,19,3,91,36,30,6,3,2,13,0,0,0,2,1,0,0,0.8333333333333334,0.3956043956043956,0.25,0.125,0.15789473684210525,0.3333333333333333,0.21052631578947367,All,,,,,,,,
1275,Myles Emmerson,689880,37,31,11,152,61,46,9,5,1,22,0,0,0,6,3,0,2,0.7540983606557377,0.40131578947368424,0.24324324324324326,0.13513513513513514,0.3548387096774194,0.4594594594594595,0.6451612903225806,All,,,,,,,,
1276,Myles Naylor,802504,84,69,13,375,140,68,36,13,2,33,0,0,0,7,1,0,5,0.4857142857142857,0.37333333333333335,0.42857142857142855,0.15476190476190477,0.18840579710144928,0.3333333333333333,0.42028985507246375,All,,,,,,,,
1277,Myles Smith,701737,43,37,6,181,68,53,13,4,0,26,0,0,0,5,1,0,0,0.7794117647058824,0.3756906077348066,0.3023255813953488,0.09302325581395349,0.16216216216216217,0.23255813953488372,0.1891891891891892,All,,,,,,,,
1278,Narciso Polanco,800440,83,66,7,334,135,105,17,16,3,49,0,0,0,6,1,0,0,0.7777777777777778,0.4041916167664671,0.20481927710843373,0.1927710843373494,0.10606060606060606,0.3132530120481928,0.12121212121212122,All,,,,,,,,
1279,Nasim Nunez,683083,31,26,5,136,59,42,8,5,0,18,10,5,3,5,0,0,0,0.711864406779661,0.4338235294117647,0.25806451612903225,0.16129032258064516,0.19230769230769232,0.3225806451612903,0.19230769230769232,All,136.0,18.0,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.2777777777777778,0.2631578947368421,105.64
1280,Natanael Yuten,800256,56,47,9,221,117,77,19,6,3,28,0,0,0,7,2,0,0,0.6581196581196581,0.5294117647058824,0.3392857142857143,0.10714285714285714,0.19148936170212766,0.32142857142857145,0.23404255319148937,All,,,,,,,,
