,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
476,Abner Uribe (mil),682842,25327,MIL,MLB,25.2,0.272,0.106,0.066,0.047,0.25,0.199,0.371,0.051,3.905,0.018,1.025,0.9563333333333334,0.9136666666666666,1.1146666666666667,1.053,0.9896666666666667,1.131,0.881,0.9686666666666667,1.04,0.9813333333333333,1.0036666666666667,1.0263333333333333,0.9896666666666666,1.012,0.8076666666666666
477,Jared Koenig,657649,27517,MIL,MLB,31.6,0.229,0.079,0.072,0.058,0.242,0.252,0.343,0.044,3.905,0.011,0.9736666666666667,1.0416666666666667,1.0423333333333333,0.896,1.1079999999999999,0.7873333333333333,1.1016666666666668,0.7783333333333333,1.056,0.9093333333333333,0.938,1.1146666666666667,1.004,0.9793333333333334,0.8546666666666667,1.3483333333333334
478,Aaron Ashby,676879,23550,MIL,MLB,27.3,0.27,0.09,0.069,0.056,0.238,0.174,0.439,0.046,3.905,0.015,0.9596666666666667,1.0913333333333333,0.983,1.0293333333333332,1.0766666666666667,0.8063333333333333,1.0916666666666668,0.6950000000000001,1.007,1.016,0.978,1.0170000000000001,1.021,0.9440000000000001,0.7713333333333333,1.7663333333333333
479,Nick Mears,683232,25376,MIL,MLB,28.9,0.234,0.066,0.077,0.071,0.244,0.296,0.263,0.043,3.905,0.005,1.0386666666666666,0.9426666666666667,0.9606666666666667,1.0526666666666666,1.0373333333333334,1.0213333333333334,1.0913333333333333,0.9656666666666667,0.9506666666666667,1.054,1.0403333333333333,0.9273333333333333,0.972,1.0613333333333332,0.963,0.8803333333333333
480,Shelby Miller,571946,10197,MIL,MLB,34.9,0.259,0.061,0.077,0.063,0.238,0.307,0.302,0.04,3.905,0.012,0.9463333333333332,1.0476666666666667,0.8683333333333334,1.1576666666666666,1.073,0.9703333333333334,0.9556666666666666,1.1286666666666667,0.9883333333333333,1.0116666666666667,1.0046666666666666,0.968,1.0016666666666667,1.0273333333333332,0.9243333333333333,0.9306666666666666
481,Grant Anderson,681982,20546,MIL,MLB,28.2,0.251,0.086,0.077,0.06,0.243,0.264,0.296,0.049,3.905,0.016,0.9956666666666666,1.0023333333333333,0.8693333333333334,1.1946666666666665,0.8833333333333333,1.296,0.9506666666666667,1.175,0.9663333333333334,1.053,1.0833333333333333,0.8216666666666667,0.958,1.1066666666666667,1.0526666666666666,0.7086666666666667
482,Tobias Myers,668964,22191,MIL,MLB,27.1,0.198,0.084,0.078,0.066,0.248,0.285,0.263,0.044,3.905,0.008,1.0503333333333333,0.9343333333333333,0.8123333333333334,1.2176666666666667,1.079,0.9770000000000001,1.0986666666666667,0.9606666666666667,0.953,1.0496666666666665,1.008,0.9633333333333333,1.0186666666666666,1.01,0.79,1.0673333333333332
483,Logan Henderson,701656,31475,MIL,MLB,23.5,0.276,0.081,0.083,0.061,0.257,0.304,0.209,0.044,4.141,0.007,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
484,DL Hall,669084,22207,MIL,MLB,26.9,0.195,0.107,0.075,0.054,0.241,0.271,0.32,0.048,3.905,0.011,0.9886666666666667,1.0110000000000001,1.006,0.9643333333333333,1.0633333333333332,0.8693333333333333,0.9736666666666667,1.0263333333333333,0.9943333333333333,1.027,0.9793333333333333,1.036,1.0163333333333333,0.9563333333333334,0.9543333333333334,1.1556666666666668
485,Rob Zastryzny,642239,15094,MIL,MLB,33.4,0.216,0.078,0.076,0.065,0.247,0.28,0.269,0.046,3.905,0.009,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
486,Carlos F. Rodriguez,692230,30161,MIL,MLB,23.7,0.192,0.085,0.078,0.065,0.253,0.27,0.257,0.044,3.905,0.018,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
487,Chad Patrick,694477,30113,MIL,MLB,27.0,0.236,0.075,0.079,0.069,0.248,0.305,0.239,0.042,3.977,0.01,1.0183333333333333,0.969,0.8180000000000001,1.2133333333333332,0.9726666666666667,1.0963333333333334,0.976,1.0976666666666668,0.9653333333333334,1.0386666666666666,1.0453333333333332,0.9193333333333333,0.998,1.0323333333333333,1.0593333333333332,0.766
488,Craig Yoho,684974,33248,MIL,MLB,25.8,0.3,0.095,0.057,0.058,0.232,0.268,0.396,0.043,3.905,0.023,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
489,Easton McGee,668834,22176,MIL,MLB,27.7,0.176,0.074,0.08,0.063,0.243,0.282,0.298,0.042,3.905,0.015,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
490,MacKenzie Gore,669022,22201,WSH,MLB,26.5,0.248,0.086,0.087,0.062,0.25,0.251,0.283,0.044,3.905,0.009,0.9763333333333333,1.0386666666666666,0.9756666666666667,1.0503333333333333,1.056,0.8849999999999999,1.0276666666666667,0.9306666666666666,1.0056666666666665,1.016,0.9636666666666667,1.0703333333333334,1.0403333333333333,0.8833333333333334,0.879,1.3423333333333334
491,Cade Cavalli,676917,27473,WSH,MLB,27.0,0.225,0.076,0.076,0.069,0.247,0.215,0.343,0.042,3.905,0.019,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
492,Mitchell Parker,680730,27636,WSH,MLB,25.9,0.161,0.075,0.084,0.073,0.247,0.265,0.271,0.042,3.905,0.004,0.9606666666666667,1.0863333333333334,0.9916666666666667,1.0006666666666666,1.0813333333333333,0.8029999999999999,1.0633333333333335,0.8156666666666667,1.011,0.9986666666666667,0.966,1.063,1.0216666666666665,0.9426666666666667,0.844,1.4563333333333335
493,Jake Irvin,663623,21504,WSH,MLB,28.5,0.163,0.08,0.092,0.064,0.239,0.256,0.313,0.043,3.905,0.012,1.0306666666666666,0.96,0.8963333333333333,1.1186666666666667,0.9460000000000001,1.106,1.0066666666666666,1.058,0.9816666666666667,1.0176666666666665,1.0783333333333334,0.9026666666666666,0.932,1.0896666666666666,1.015,0.836
494,Brad Lord,695418,31972,WSH,MLB,25.5,0.201,0.079,0.065,0.072,0.256,0.168,0.342,0.048,3.825,0.017,0.94,1.0593333333333332,0.8553333333333334,1.1769999999999998,0.8126666666666666,1.3250000000000002,0.9333333333333332,1.1646666666666667,0.9903333333333333,1.0083333333333333,1.0373333333333332,0.9233333333333333,1.001,1.0276666666666667,1.0443333333333333,0.7676666666666666
495,Jose A. Ferrer,678606,24017,WSH,MLB,25.5,0.204,0.052,0.055,0.057,0.248,0.182,0.402,0.049,3.905,0.013,0.983,1.0253333333333334,1.0326666666666666,0.9236666666666666,1.1159999999999999,0.7866666666666666,1.0653333333333335,0.8523333333333333,1.0563333333333333,0.9186666666666666,0.9393333333333334,1.1056666666666668,1.0866666666666667,0.8420000000000001,0.6946666666666667,1.5933333333333335
496,Cole Henry,669371,27570,WSH,MLB,26.1,0.23,0.089,0.084,0.066,0.242,0.293,0.265,0.045,3.889,0.033,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
497,PJ Poulin,676571,23394,WSH,MLB,29.1,0.252,0.096,0.084,0.058,0.236,0.218,0.366,0.048,3.905,0.015,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
498,Clayton Beeter,690925,27494,WSH,MLB,26.9,0.301,0.114,0.049,0.054,0.245,0.277,0.346,0.046,3.905,0.012,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
499,Konnor Pilkington,663455,21453,WSH,MLB,27.9,0.21,0.111,0.106,0.06,0.24,0.268,0.271,0.046,3.905,0.011,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
500,Orlando Ribalta,687377,26247,WSH,MLB,27.5,0.212,0.09,0.084,0.071,0.249,0.273,0.24,0.047,3.905,0.009,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
501,Jackson Rutledge,671131,26215,WSH,MLB,26.4,0.194,0.079,0.094,0.067,0.238,0.284,0.291,0.04,3.905,0.019,1.1003333333333332,0.8686666666666667,0.8506666666666667,1.1863333333333332,0.9543333333333334,1.112,0.9866666666666666,1.082,0.952,1.051,1.1146666666666667,0.8476666666666667,0.9363333333333334,1.0993333333333333,1.0866666666666667,0.746
502,Andry Lara,691251,27967,WSH,MLB,22.6,0.167,0.088,0.083,0.061,0.257,0.185,0.319,0.046,3.269,0.009,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
503,Jake Eder,671109,27590,WSH,MLB,26.9,0.204,0.089,0.088,0.065,0.236,0.31,0.271,0.044,3.905,0.017,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
504,Zach Brzykcy,694350,27783,WSH,MLB,26.1,0.233,0.09,0.09,0.064,0.252,0.287,0.248,0.039,3.905,0.016,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
505,Mason Thompson,666168,21850,WSH,MLB,27.5,0.179,0.091,0.067,0.066,0.238,0.215,0.363,0.051,3.905,0.012,1.023,0.9603333333333333,0.7636666666666667,1.3183333333333334,0.981,1.0996666666666668,1.022,1.0406666666666666,0.9763333333333333,1.0303333333333333,1.0126666666666666,0.957,0.964,1.0856666666666666,1.0743333333333334,0.702
506,Ryan Loutos,702795,29521,WSH,MLB,26.6,0.168,0.092,0.082,0.065,0.238,0.247,0.335,0.044,3.905,0.01,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
507,Eduardo Salazar,674285,23135,WSH,MLB,27.3,0.173,0.099,0.071,0.072,0.246,0.178,0.368,0.046,3.905,0.018,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
508,Sean Manaea,640455,15873,NYM,MLB,33.6,0.26,0.063,0.082,0.065,0.243,0.28,0.293,0.042,3.905,0.012,0.9663333333333333,1.0693333333333335,1.0063333333333333,0.9556666666666667,1.075,0.8243333333333333,1.062,0.8206666666666667,1.0203333333333333,0.969,0.9466666666666667,1.125,1.03,0.9163333333333333,0.8643333333333333,1.3896666666666668
509,Nolan J. McLean,690997,sa3023053,NYM,MLB,24.1,0.213,0.094,0.061,0.064,0.239,0.199,0.412,0.045,3.905,0.023,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
510,Clay Holmes,605280,13649,NYM,MLB,32.4,0.172,0.097,0.064,0.061,0.239,0.153,0.468,0.043,3.905,0.017,1.0593333333333332,0.9176666666666666,0.865,1.1703333333333332,0.967,1.101,1.0786666666666667,0.9783333333333334,0.9806666666666667,1.0203333333333333,1.01,0.9613333333333333,0.9763333333333333,1.057,1.0176666666666667,0.8176666666666667
511,David Peterson,656849,20302,NYM,MLB,30.0,0.202,0.085,0.079,0.063,0.25,0.182,0.366,0.043,3.905,0.012,0.9463333333333334,1.137,1.0313333333333334,0.8726666666666667,1.06,0.8706666666666666,1.0383333333333333,0.8966666666666666,1.025,0.9503333333333334,0.9603333333333333,1.0836666666666668,1.0346666666666666,0.895,0.843,1.4843333333333335
512,Kodai Senga,673540,31838,NYM,MLB,32.6,0.254,0.101,0.079,0.061,0.244,0.257,0.318,0.044,3.905,0.006,1.0113333333333332,0.9766666666666667,0.884,1.136,1.051,1.0086666666666666,1.0953333333333333,0.9673333333333334,0.9683333333333333,1.0326666666666666,0.9846666666666666,0.9876666666666666,1.009,1.0213333333333332,1.0206666666666666,0.82
513,Edwin Diaz,621242,14710,NYM,MLB,31.4,0.353,0.089,0.067,0.062,0.241,0.282,0.313,0.045,3.905,0.022,1.0053333333333332,0.9826666666666667,0.8416666666666667,1.1803333333333332,0.9283333333333333,1.1420000000000001,0.8786666666666666,1.202,0.9963333333333333,1.0026666666666666,1.0659999999999998,0.8996666666666666,0.9543333333333334,1.0806666666666667,1.0433333333333332,0.7913333333333333
514,Ryan Helsley,664854,18138,NYM,MLB,31.1,0.264,0.077,0.072,0.068,0.244,0.287,0.29,0.042,3.905,0.002,1.0296666666666665,0.9526666666666667,0.9643333333333334,1.0463333333333333,1.03,1.0286666666666666,1.1013333333333333,0.9510000000000001,0.9683333333333333,1.0346666666666666,0.9833333333333333,0.9923333333333333,1.0063333333333333,1.0226666666666666,1.007,0.8293333333333333
515,Tyler Rogers,643511,15541,NYM,MLB,34.7,0.182,0.028,0.055,0.053,0.241,0.217,0.396,0.05,3.905,0.014,1.0313333333333332,0.9526666666666667,0.984,1.0259999999999998,1.0843333333333334,0.9643333333333334,1.0739999999999998,0.9816666666666667,1.0096666666666667,0.9866666666666666,0.9743333333333333,1.0036666666666667,1.0513333333333332,0.9693333333333333,0.8943333333333333,0.9610000000000001
516,Gregory Soto,642397,19677,NYM,MLB,30.5,0.263,0.093,0.071,0.06,0.236,0.244,0.37,0.045,3.905,0.018,0.9766666666666667,1.036,1.0163333333333333,0.9456666666666667,1.0603333333333333,0.8756666666666666,1.1096666666666668,0.7576666666666666,1.0593333333333332,0.8993333333333333,0.9189999999999999,1.1536666666666666,1.0643333333333334,0.8633333333333334,0.795,1.4683333333333335
517,Reed Garrett,657585,16866,NYM,MLB,32.6,0.296,0.105,0.072,0.062,0.248,0.244,0.321,0.044,3.905,0.005,1.0156666666666665,0.9706666666666667,0.879,1.1546666666666665,1.0293333333333334,1.0276666666666667,0.9646666666666666,1.1166666666666667,0.9906666666666667,1.0083333333333333,0.9956666666666666,0.98,1.0276666666666667,0.9933333333333333,0.9246666666666666,0.9296666666666666
518,Brooks Raley,548384,10061,NYM,MLB,37.2,0.258,0.088,0.066,0.06,0.247,0.253,0.325,0.046,3.905,0.026,0.9269999999999999,1.1153333333333333,1.077,0.8543333333333333,1.077,0.846,1.073,0.834,1.019,0.9783333333333333,0.993,1.014,0.9736666666666666,1.0326666666666666,0.8773333333333333,1.3043333333333333
519,Ryne Stanek,592773,15947,NYM,MLB,34.1,0.245,0.105,0.081,0.07,0.237,0.321,0.273,0.04,3.905,0.008,1.0263333333333333,0.9566666666666667,0.9173333333333333,1.1066666666666667,1.0026666666666666,1.061,1.0336666666666665,1.028,0.9873333333333333,1.0126666666666666,1.0316666666666665,0.9346666666666666,0.972,1.064,1.021,0.8086666666666666
520,Frankie Montas,593423,14309,NYM,MLB,32.4,0.196,0.084,0.085,0.067,0.242,0.234,0.321,0.044,3.905,0.01,1.0173333333333332,0.9706666666666667,0.8513333333333334,1.1693333333333333,0.981,1.082,1.0246666666666666,1.041,0.978,1.0226666666666666,1.0213333333333332,0.9493333333333333,0.9916666666666667,1.0393333333333332,0.9963333333333333,0.8453333333333333
521,Jonathan Pintaro,702752,33980,NYM,MLB,27.8,0.252,0.096,0.068,0.045,0.223,0.309,0.391,0.045,3.905,0.021,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
522,Dominic Hamel,687589,sa3017949,NYM,MLB,26.5,0.216,0.099,0.086,0.063,0.242,0.295,0.269,0.044,3.905,0.012,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
523,Justin Hagenman,663795,21546,NYM,MLB,28.9,0.23,0.063,0.096,0.071,0.24,0.266,0.29,0.04,3.808,0.01,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
524,Brandon Waddell,663399,18347,NYM,MLB,31.2,0.18,0.09,0.095,0.058,0.254,0.263,0.262,0.041,3.905,0.015,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
525,Austin Warren,681810,24937,NYM,MLB,29.6,0.206,0.075,0.086,0.072,0.236,0.231,0.324,0.048,3.905,0.015,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
526,Huascar Brazoban,623211,6107,NYM,MLB,35.9,0.236,0.111,0.074,0.056,0.239,0.236,0.349,0.05,3.905,0.014,1.0519999999999998,0.9146666666666666,0.879,1.1676666666666666,1.012,1.0496666666666667,0.9716666666666666,1.111,1.0093333333333334,0.9826666666666666,1.0196666666666665,0.9483333333333333,0.9553333333333334,1.0899999999999999,1.014,0.8106666666666666
527,Chris Devenski,606965,12763,NYM,MLB,34.8,0.217,0.081,0.11,0.058,0.242,0.292,0.26,0.04,3.905,0.007,1.0393333333333332,0.9376666666666666,1.0070000000000001,0.9846666666666666,1.0506666666666666,1.002,0.8719999999999999,1.2273333333333334,0.972,1.0316666666666665,1.0436666666666665,0.9196666666666666,1.002,1.0273333333333332,0.7803333333333333,1.105
528,Alex Carrillo,692024,26463,NYM,MLB,28.2,0.291,0.11,0.081,0.064,0.243,0.258,0.31,0.043,3.905,0.011,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
529,Justin Garza,621057,19784,NYM,MLB,31.4,0.205,0.114,0.101,0.072,0.252,0.221,0.271,0.042,3.905,0.01,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
530,Kevin Herget,643361,15369,NYM,MLB,34.4,0.153,0.056,0.09,0.066,0.241,0.315,0.241,0.045,3.905,0.009,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
531,Ty Adcock,686654,25651,NYM,MLB,28.5,0.203,0.068,0.112,0.059,0.246,0.259,0.261,0.043,3.905,0.006,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
532,Zack Wheeler,554430,10310,PHI,MLB,35.2,0.322,0.062,0.076,0.063,0.24,0.257,0.321,0.047,3.905,0.011,1.0253333333333332,0.9643333333333333,0.8240000000000001,1.1833333333333333,0.953,1.102,0.9906666666666666,1.0726666666666667,0.9583333333333334,1.0383333333333333,1.0599999999999998,0.9166666666666666,0.954,1.0723333333333334,1.022,0.8276666666666667
533,Taijuan Walker,592836,11836,PHI,MLB,33.0,0.153,0.068,0.081,0.065,0.243,0.245,0.327,0.043,3.905,0.01,1.0026666666666666,0.9866666666666667,0.8676666666666667,1.1623333333333332,1.025,1.0336666666666667,0.9969999999999999,1.073,0.9943333333333333,1.004,1.0156666666666665,0.9543333333333333,0.9716666666666667,1.064,1.0043333333333333,0.8303333333333333
534,Ranger Suarez,624133,17277,PHI,MLB,30.0,0.218,0.065,0.072,0.058,0.244,0.214,0.364,0.047,3.905,0.007,0.9736666666666667,1.0513333333333335,1.0373333333333334,0.821,1.0906666666666667,0.748,1.069,0.775,1.0263333333333333,0.9413333333333334,0.947,1.1373333333333333,1.049,0.8340000000000001,0.8296666666666667,1.5583333333333333
535,Cristopher Sanchez,650911,20778,PHI,MLB,28.7,0.243,0.052,0.071,0.06,0.245,0.178,0.399,0.046,3.905,0.008,0.9673333333333333,1.072,1.0036666666666667,0.9603333333333334,1.1179999999999999,0.6449999999999999,1.0916666666666668,0.6903333333333332,1.0366666666666666,0.902,0.9413333333333334,1.1580000000000001,1.043,0.8586666666666667,0.8136666666666666,1.615
536,Jesus Luzardo,666200,19959,PHI,MLB,27.9,0.261,0.086,0.084,0.068,0.243,0.266,0.294,0.043,3.905,0.008,0.9563333333333334,1.115,1.016,0.913,1.0806666666666667,0.7829999999999999,1.079,0.727,1.0156666666666665,0.9826666666666667,0.9323333333333333,1.204,1.0376666666666665,0.874,0.9026666666666666,1.2723333333333333
537,Jhoan Duran,661395,21029,PHI,MLB,27.6,0.264,0.065,0.063,0.055,0.241,0.153,0.459,0.046,3.905,0.015,1.004,0.984,0.9103333333333333,1.1099999999999999,1.1516666666666666,0.9003333333333334,1.006,1.0606666666666666,0.9863333333333333,1.0136666666666665,1.0116666666666665,0.9593333333333333,0.976,1.056,0.9033333333333333,0.944
538,Orion Kerkering,689147,31776,PHI,MLB,24.4,0.25,0.076,0.066,0.06,0.247,0.214,0.359,0.046,3.905,0.021,0.9903333333333333,1.0053333333333334,0.8936666666666667,1.1413333333333333,1.0110000000000001,1.0513333333333335,0.9246666666666666,1.1896666666666667,0.9936666666666666,1.003,1.028,0.9339999999999999,1.0116666666666667,1.0106666666666666,0.8566666666666667,1.0426666666666666
539,Matt Strahm,621381,13799,PHI,MLB,33.8,0.283,0.07,0.076,0.073,0.237,0.328,0.242,0.046,3.905,0.015,0.996,0.9933333333333334,1.0463333333333333,0.8736666666666667,1.1103333333333334,0.7736666666666666,1.0310000000000001,0.9106666666666666,1.0186666666666666,0.978,0.9146666666666666,1.167,1.057,0.8743333333333334,0.8166666666666667,1.4343333333333335
540,David Robertson,502085,8241,PHI,MLB,40.4,0.316,0.082,0.073,0.066,0.24,0.262,0.324,0.045,3.905,0.012,0.9953333333333333,0.9946666666666667,0.921,1.1003333333333332,1.0346666666666666,1.0230000000000001,1.0879999999999999,0.9653333333333334,0.9293333333333333,1.081,0.9846666666666666,0.9913333333333333,1.0556666666666668,0.9643333333333333,0.9496666666666667,0.8963333333333333
541,Tanner Banks,621383,16990,PHI,MLB,33.8,0.245,0.054,0.079,0.06,0.244,0.254,0.318,0.044,3.905,0.007,0.9383333333333334,1.1013333333333333,1.0086666666666666,0.963,1.0863333333333334,0.827,1.0273333333333334,0.9163333333333333,1.006,1.0023333333333333,0.975,1.0456666666666667,1.0103333333333333,0.9676666666666667,0.9093333333333333,1.2466666666666668
542,Jordan Romano,605447,16122,PHI,MLB,32.3,0.268,0.08,0.083,0.067,0.239,0.278,0.297,0.044,3.905,0.011,0.9633333333333333,1.0376666666666667,0.967,1.0433333333333332,0.97,1.1096666666666668,1.0063333333333333,1.064,0.9826666666666667,1.0193333333333332,1.028,0.9356666666666666,0.9993333333333333,1.03,0.9453333333333332,0.9053333333333333
543,Max Lazar,676661,23426,PHI,MLB,26.2,0.193,0.075,0.078,0.07,0.247,0.229,0.32,0.042,3.905,0.003,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
544,Joe Ross,605452,12972,PHI,MLB,32.3,0.19,0.077,0.087,0.057,0.241,0.26,0.314,0.045,3.905,0.013,1.016,0.9713333333333333,0.8626666666666667,1.165,0.9463333333333334,1.1253333333333333,0.9746666666666666,1.098,0.9843333333333333,1.0163333333333333,1.0633333333333332,0.8996666666666666,0.957,1.0796666666666666,0.999,0.8386666666666667
545,Aaron Nola,605400,16149,PHI,MLB,32.2,0.236,0.071,0.079,0.067,0.243,0.246,0.318,0.044,3.905,0.007,1.0183333333333333,0.9696666666666667,0.8853333333333333,1.1356666666666666,0.99,1.072,1.025,1.0406666666666666,0.9953333333333333,1.0046666666666666,1.0433333333333332,0.9269999999999999,0.9436666666666667,1.0886666666666667,1.0093333333333332,0.833
546,Daniel Robert,642016,21229,PHI,MLB,31.0,0.258,0.095,0.063,0.061,0.249,0.281,0.296,0.045,3.905,0.013,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
547,Seth Johnson,686751,26020,PHI,MLB,26.9,0.236,0.1,0.063,0.067,0.246,0.332,0.258,0.041,3.905,0.007,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
548,Matt Manning,666159,20369,PHI,MLB,27.6,0.164,0.078,0.083,0.062,0.245,0.28,0.296,0.04,3.665,0.006,1.0546666666666666,0.9303333333333333,0.8803333333333333,1.143,1.0256666666666667,1.0353333333333334,1.0213333333333332,1.0446666666666666,0.9933333333333333,1.0063333333333333,0.9633333333333333,1.0083333333333333,1.0276666666666667,1.0026666666666666,1.021,0.8216666666666667
549,Alan Rangel,660604,19524,PHI,MLB,28.0,0.252,0.088,0.081,0.065,0.241,0.341,0.242,0.041,3.905,0.006,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
550,Michael Mercado,675650,23223,PHI,MLB,26.4,0.2,0.106,0.12,0.08,0.23,0.263,0.278,0.04,3.905,0.011,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
551,Nolan Hoffman,676510,sa3007471,PHI,MLB,28.0,0.236,0.097,0.062,0.057,0.241,0.227,0.356,0.053,3.905,0.018,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
552,Josh Walker,677020,23617,PHI,MLB,30.7,0.225,0.093,0.087,0.083,0.234,0.263,0.307,0.041,3.905,0.009,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
553,Moises Chace,691330,sa3015346,PHI,MLB,22.2,0.297,0.13,0.081,0.064,0.243,0.258,0.31,0.043,3.905,0.017,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
554,Jean Cabrera,691893,sa3015433,PHI,MLB,23.8,0.227,0.092,0.081,0.064,0.243,0.258,0.31,0.043,3.905,0.015,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
555,Paul Skenes,694973,33677,PIT,MLB,23.2,0.3,0.062,0.067,0.061,0.243,0.237,0.361,0.043,3.905,0.01,1.001,0.9856666666666666,0.8413333333333334,1.167,0.9953333333333333,1.0646666666666667,0.9309999999999999,1.1293333333333333,0.9586666666666667,1.0393333333333332,1.0366666666666666,0.9363333333333334,0.9916666666666667,1.0386666666666666,1.0576666666666665,0.7919999999999999
556,Mitch Keller,656605,17594,PIT,MLB,29.4,0.191,0.064,0.078,0.06,0.247,0.237,0.325,0.045,3.905,0.015,1.021,0.9673333333333333,0.883,1.136,1.0143333333333333,1.0473333333333334,0.957,1.1073333333333333,0.9726666666666667,1.0266666666666666,1.033,0.939,0.987,1.0436666666666665,1.003,0.8413333333333333
557,Braxton Ashcraft,677952,23793,PIT,MLB,25.9,0.192,0.077,0.068,0.055,0.251,0.24,0.333,0.044,3.743,0.013,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
