,Pitcher,Team,FGID,SAVID,TBF,IP,GS,H,R,W,QS,SV,ER,HR,HR/9,K%,K/9,K,BB,BB/9,BB%,HBP,1B,2B,3B,ERA,WHIP,GB%,LD%,FB%,FB,GB,LD,Unnamed: 0,System,ADP,xMLBAMID,L,G,HLD,BS,IBB,K/BB,K-BB%,AVG,BABIP,LOB%,FIP,MLBID,$,Deep $
598,Roddery Munoz,STL,25311,682610.0,120.0,26.7,1.0,24.240000000000002,14.549999999999999,0.0,0.3,0.0,13.0,4.0,1.3,0.194,7.8,23.0,13.0,4.4,0.105,2.0,15.64,4.6000000000000005,0.0,4.38,1.39,0.383,0.241,0.292,23.184,34.146,20.201999999999998,,,,,,,,,,,,,,,,,1.0,1.36
599,Jack Neely,CHC,30106,680891.0,110.922,26.3,0.0,19.560000000000002,10.67,0.0,0.0,0.0,10.0,3.0,1.0,0.296,11.3,33.0,10.0,3.4,0.093,1.0,12.88,3.68,0.0,3.42,1.12,0.466,0.24,0.235,16.810695,30.429056,16.30128,,,,,,,,,,,,,,,,,1.0,2.3
600,Devin Sweet,PHI,25348,682967.0,111.0,26.3,0.0,19.560000000000002,10.67,0.0,0.0,0.0,10.0,3.0,1.0,0.293,11.3,33.0,10.0,3.4,0.093,1.0,12.88,3.68,0.0,3.42,1.12,0.44,0.241,0.254,17.476,29.58,16.354,,,,,,,,,,,,,,,,,1.0,2.3
601,Cody Poteet,CHC,18769,547001.0,116.0,26.2,1.0,24.240000000000002,13.58,0.0,0.3,0.0,13.0,4.0,1.4,0.207,8.2,24.0,11.0,3.8,0.098,1.0,15.64,4.6000000000000005,0.0,4.47,1.35,0.465,0.241,0.235,20.0475,36.2475,19.4805,,,,,,,,,,,,,,,,,1.0,1.35
602,Hurston Waldrep,ATL,33527,694462.0,115.0,26.0,3.0,23.240000000000002,12.61,1.0,1.2,0.0,12.0,3.0,1.0,0.236,9.3,27.0,12.0,4.2,0.102,1.0,15.64,4.6000000000000005,0.0,4.15,1.36,0.536,0.231,0.193,17.214000000000002,36.708,17.898,,,,,,,,,,,,,,,,,1.0,3.46
603,Andrew Saalfrank,ARI,26203,685314.0,113.438,26.0,0.0,22.32,12.61,0.0,0.0,0.0,12.0,3.0,1.0,0.259,10.0,29.0,12.0,4.2,0.105,1.0,14.72,4.6000000000000005,0.0,4.15,1.32,0.582,0.216,0.171,15.610389000000003,36.653628000000005,16.515864,,,,,,,,,,,,,,,,,1.0,1.62
604,Peter Strzelecki,PIT,21367,657265.0,111.0,25.9,0.0,22.32,12.61,0.0,0.0,0.0,12.0,3.0,1.0,0.239,9.4,27.0,9.0,3.1,0.077,3.0,14.72,4.6000000000000005,0.0,4.17,1.21,0.405,0.244,0.276,20.1,31.3125,18.15,,,,,,,,,,,,,,,,,1.0,1.79
605,Austin Adams,BOS,13801,613534.0,113.0,25.9,0.0,20.48,13.58,0.0,0.0,0.0,13.0,3.0,1.0,0.27,10.8,31.0,12.0,4.2,0.11,7.0,12.88,4.6000000000000005,0.0,4.52,1.25,0.396,0.24,0.283,19.005,28.910000000000004,16.8,,,,,,,,,,,,,,,,,1.0,1.59
606,Tommy Henry,ARI,26285,674072.0,116.0,25.9,1.0,26.16,14.549999999999999,0.0,0.4,0.0,13.0,4.0,1.4,0.175,6.9,20.0,11.0,3.8,0.094,2.0,15.64,5.5200000000000005,1.0,4.52,1.43,0.4,0.242,0.28,22.950000000000003,35.275000000000006,20.485,,,,,,,,,,,,,,,,,1.0,1.19
607,Caleb Kilian,CHC,26213,668873.0,116.0,25.7,2.0,24.160000000000004,13.58,0.0,0.6,0.0,13.0,3.0,1.1,0.185,7.4,21.0,12.0,4.2,0.101,4.0,16.560000000000002,4.6000000000000005,0.0,4.55,1.41,0.515,0.229,0.208,19.421999999999997,39.2175,19.4635,,,,,,,,,,,,,,,,,1.0,1.26
608,Dylan Dodd,ATL,29928,689266.0,114.0,25.6,1.0,26.080000000000002,13.58,0.0,0.3,0.0,13.0,4.0,1.4,0.163,6.7,19.0,9.0,3.2,0.077,1.0,16.560000000000002,5.5200000000000005,0.0,4.57,1.37,0.376,0.241,0.297,23.950999999999997,34.658,20.683,,,,,,,,,,,,,,,,,1.0,1.3
609,Cole Sulser,TB,15256,642121.0,110.0,25.5,0.0,22.400000000000002,12.61,0.0,0.0,0.0,12.0,4.0,1.4,0.249,9.5,27.0,10.0,3.5,0.093,0.0,13.8,4.6000000000000005,0.0,4.24,1.27,0.401,0.243,0.279,19.6735,30.3315,17.6295,,,,,,,,,,,,,,,,,1.0,1.72
610,Carlos Carrasco,NYY,6632,471911.0,113.678,25.5,2.0,27.080000000000002,14.549999999999999,1.0,0.8,0.0,13.0,5.0,1.8,0.191,7.8,22.0,9.0,3.2,0.08,1.0,16.560000000000002,5.5200000000000005,0.0,4.59,1.41,0.477,0.239,0.228,20.173432,37.494473,19.801381,,,,,,,,,,,,,,,,,1.0,1.41
611,Trevor Richards,CHC,19309,670950.0,112.0,25.5,0.0,19.560000000000002,11.64,0.0,0.0,0.0,11.0,3.0,1.1,0.256,10.2,29.0,13.0,4.6,0.113,1.0,12.88,3.68,0.0,3.88,1.28,0.367,0.239,0.302,19.67,27.894999999999996,16.765,,,,,,,,,,,,,,,,,1.0,1.9
612,Richard Lovelady,TOR,19337,663992.0,110.0,25.4,0.0,22.32,11.64,0.0,0.0,0.0,11.0,3.0,1.1,0.226,8.9,25.0,9.0,3.2,0.078,2.0,14.72,4.6000000000000005,0.0,3.9,1.23,0.483,0.24,0.222,18.316,34.694,18.24,,,,,,,,,,,,,,,,,1.0,1.79
613,J.P. France,HOU,21212,641585.0,112.0,25.3,3.0,24.240000000000002,12.61,1.0,1.2,0.0,12.0,4.0,1.4,0.186,7.5,21.0,10.0,3.6,0.093,0.0,15.64,4.6000000000000005,0.0,4.27,1.35,0.409,0.244,0.274,21.627000000000002,33.9795,19.602,,,,,,,,,,,,,,,,,1.0,3.31
614,Anthony Molina,COL,26952,683627.0,113.0,25.2,0.0,27.080000000000002,14.549999999999999,0.0,0.0,0.0,13.0,4.0,1.4,0.17,6.8,19.0,9.0,3.2,0.08,1.0,16.560000000000002,5.5200000000000005,1.0,4.64,1.43,0.455,0.239,0.245,21.4625,37.6125,20.357499999999998,,,,,,,,,,,,,,,,,1.0,1.09
615,Gerson Garabito,TEX,19835,642520.0,111.0,25.1,0.0,23.240000000000002,12.61,0.0,0.0,0.0,12.0,3.0,1.1,0.197,7.9,22.0,10.0,3.6,0.089,4.0,15.64,4.6000000000000005,0.0,4.3,1.32,0.497,0.235,0.215,18.7625,36.6165,18.7625,,,,,,,,,,,,,,,,,1.0,1.47
616,Victor Mederos,LAA,31533,682989.0,112.0,25.1,0.0,23.240000000000002,12.61,0.0,0.0,0.0,12.0,3.0,1.1,0.194,7.9,22.0,11.0,3.9,0.1,1.0,15.64,4.6000000000000005,0.0,4.3,1.36,0.564,0.22,0.181,17.4195,39.263,18.169999999999998,,,,,,,,,,,,,,,,,1.0,1.41
617,Mike Baumann,FA,20206,657508.0,110.106,25.1,0.0,21.400000000000002,11.64,0.0,0.0,0.0,11.0,3.0,1.1,0.223,9.0,25.0,11.0,3.9,0.103,1.0,13.8,4.6000000000000005,0.0,3.94,1.29,0.438,0.242,0.255,19.082295,32.162003999999996,17.859545999999998,,,,,,,,,,,,,,,,,1.0,1.72
619,Jacob Barnes,TOR,12323,606930.0,108.0,24.8,0.0,23.32,12.61,0.0,0.0,0.0,12.0,4.0,1.5,0.202,8.0,22.0,8.0,2.9,0.075,1.0,14.72,4.6000000000000005,0.0,4.35,1.26,0.442,0.242,0.253,20.007,34.008,18.798,,,,,,,,,,,,,,,,,1.0,1.59
620,Connor Brogdon,LAA,21205,641401.0,107.0,24.7,0.0,22.400000000000002,12.61,0.0,0.0,0.0,12.0,4.0,1.5,0.224,8.7,24.0,9.0,3.3,0.081,1.0,13.8,4.6000000000000005,0.0,4.37,1.27,0.392,0.241,0.286,20.202,30.414,17.797,,,,,,,,,,,,,,,,,1.0,1.6
621,Edgardo Henriquez,LAD,26944,683618.0,105.0,24.6,0.0,18.64,10.67,0.0,0.0,0.0,10.0,3.0,1.1,0.3,11.7,32.0,11.0,4.0,0.104,1.0,11.96,3.68,0.0,3.66,1.2,0.445,0.24,0.255,15.965,27.125,14.879999999999999,,,,,,,,,,,,,,,,,1.0,2.13
622,Will Klein,SEA,27787,694361.0,111.0,24.5,0.0,20.48,12.61,0.0,0.0,0.0,12.0,3.0,1.1,0.222,9.2,25.0,15.0,5.5,0.137,1.0,13.8,3.68,0.0,4.41,1.45,0.491,0.237,0.217,16.9335,32.6955,16.9335,,,,,,,,,,,,,,,,,1.0,1.21
623,Brandon Eisert,CWS,27668,685126.0,104.0,24.4,0.0,20.48,10.67,0.0,0.0,0.0,10.0,3.0,1.1,0.261,10.0,27.0,9.0,3.3,0.086,1.0,13.8,3.68,0.0,3.69,1.21,0.517,0.229,0.207,15.877999999999998,32.198,15.946,,,,,,,,,,,,,,,,,1.0,1.94
624,JT Chargois,TEX,13767,608638.0,107.0,24.4,0.0,22.32,11.64,0.0,0.0,0.0,11.0,3.0,1.1,0.209,8.1,22.0,9.0,3.3,0.086,1.0,14.72,4.6000000000000005,0.0,4.06,1.28,0.496,0.235,0.216,18.088,35.187999999999995,18.05,,,,,,,,,,,,,,,,,1.0,1.6
625,Steven Okert,HOU,13580,595345.0,104.0,24.1,0.0,21.48,12.61,0.0,0.0,0.0,12.0,4.0,1.5,0.231,9.0,24.0,9.0,3.4,0.085,2.0,12.88,4.6000000000000005,0.0,4.48,1.26,0.335,0.237,0.324,20.732000000000003,27.1575,16.9335,,,,,,,,,,,,,,,,,1.0,1.51
627,Anthony Misiewicz,MIN,18152,664948.0,102.0,23.8,0.0,21.400000000000002,10.67,0.0,0.0,0.0,10.0,3.0,1.1,0.217,8.3,22.0,7.0,2.6,0.072,0.0,13.8,4.6000000000000005,0.0,3.78,1.19,0.38,0.24,0.295,20.257499999999997,29.565,17.52,,,,,,,,,,,,,,,,,1.0,1.95
628,Easton Lucas,TOR,26058,687922.0,105.0,23.7,0.0,21.400000000000002,11.64,0.0,0.0,0.0,11.0,3.0,1.1,0.205,8.4,22.0,10.0,3.8,0.096,1.0,13.8,4.6000000000000005,0.0,4.18,1.32,0.455,0.239,0.245,18.4325,32.3025,17.4835,,,,,,,,,,,,,,,,,1.0,1.6
629,John McMillon,PHI,27942,669111.0,106.0,23.3,0.0,18.64,12.61,0.0,0.0,0.0,12.0,3.0,1.2,0.26,10.8,28.0,16.0,6.2,0.151,1.0,11.96,3.68,0.0,4.64,1.49,0.536,0.231,0.193,14.043000000000001,29.945999999999998,14.600999999999999,,,,,,,,,,,,,,,,,1.0,1.14
630,Brooks Raley,FA,10061,548384.0,98.0,23.1,0.0,18.64,10.67,0.0,0.0,0.0,10.0,3.0,1.2,0.264,10.1,26.0,8.0,3.1,0.081,2.0,11.96,3.68,0.0,3.9,1.15,0.416,0.243,0.27,16.96,27.072,15.456,,,,,,,,,,,,,,,,,1.0,1.95
632,Jake Eder,CWS,27590,671109.0,100.379,23.0,1.0,19.560000000000002,10.67,0.0,0.3,0.0,10.0,3.0,1.2,0.239,9.4,24.0,10.0,3.9,0.103,1.0,12.88,3.68,0.0,3.91,1.29,0.493,0.237,0.216,15.798202,30.633908500000004,15.8313915,,,,,,,,,,,,,,,,,1.0,1.75
633,Adam Cimber,FA,15288,643256.0,98.0,22.7,0.0,21.400000000000002,11.64,0.0,0.0,0.0,11.0,3.0,1.2,0.194,7.5,19.0,6.0,2.4,0.064,4.0,13.8,4.6000000000000005,0.0,4.36,1.21,0.463,0.24,0.237,18.1405,32.594500000000004,17.52,,,,,,,,,,,,,,,,,1.0,1.66
634,Connor Phillips,CIN,27649,683175.0,98.0,22.4,0.0,18.64,10.67,0.0,0.0,0.0,10.0,3.0,1.2,0.247,9.6,24.0,10.0,4.0,0.099,1.0,11.96,3.68,0.0,4.02,1.28,0.452,0.239,0.247,16.224,28.224,15.328,,,,,,,,,,,,,,,,,1.0,1.66
635,Joe La Sorsa,CIN,25481,686747.0,96.6551,22.4,0.0,22.400000000000002,12.61,0.0,0.0,0.0,12.0,4.0,1.6,0.2,7.6,19.0,6.0,2.4,0.064,3.0,13.8,4.6000000000000005,0.0,4.82,1.27,0.436,0.242,0.256,18.4870158,31.0266583,17.2688791,,,,,,,,,,,,,,,,,1.0,1.28
636,Carson Fulmer,PIT,18311,608334.0,98.5476,22.4,1.0,21.400000000000002,11.64,0.0,0.3,0.0,11.0,3.0,1.2,0.213,8.4,21.0,9.0,3.6,0.093,1.0,13.8,4.6000000000000005,0.0,4.42,1.36,0.434,0.242,0.258,17.7538284,29.6125632,16.5199716,,,,,,,,,,,,,,,,,1.0,1.35
637,John Curtiss,ARI,16128,595928.0,95.777,22.3,0.0,19.560000000000002,10.67,0.0,0.0,0.0,10.0,3.0,1.2,0.22,8.5,21.0,7.0,2.8,0.073,1.0,12.88,3.68,0.0,4.04,1.19,0.45,0.239,0.248,17.215358000000002,29.82188,16.232591499999998,,,,,,,,,,,,,,,,,1.0,1.76
638,Joe Jimenez,ATL,15761,641729.0,92.0,22.2,0.0,17.72,9.7,0.0,0.0,0.0,9.0,3.0,1.2,0.29,10.9,27.0,7.0,2.8,0.074,1.0,11.040000000000001,3.68,0.0,3.65,1.11,0.355,0.236,0.31,16.53,22.764999999999997,13.803999999999998,,,,,,,,,,,,,,,,,1.0,2.1
639,Luis Frias,CLE,21997,666818.0,102.0,22.1,0.0,19.560000000000002,11.64,0.0,0.0,0.0,11.0,3.0,1.2,0.194,8.1,20.0,14.0,5.7,0.139,1.0,12.88,3.68,0.0,4.48,1.52,0.403,0.243,0.277,18.258000000000003,28.322,16.422,,,,,,,,,,,,,,,,,1.0,1.14
642,Deivi Garcia,MIL,20276,665620.0,97.5015,21.9,0.0,19.560000000000002,10.67,0.0,0.0,0.0,10.0,3.0,1.2,0.201,8.2,20.0,10.0,4.1,0.104,1.0,12.88,3.68,0.0,4.11,1.35,0.502,0.231,0.214,15.997855499999998,31.455698999999996,15.896603249999998,,,,,,,,,,,,,,,,,1.0,1.56
643,Daniel Bard,FA,7115,453268.0,98.0,21.8,0.0,18.64,11.64,0.0,0.0,0.0,11.0,3.0,1.2,0.253,10.3,25.0,13.0,5.4,0.135,2.0,11.96,3.68,0.0,4.54,1.45,0.44,0.241,0.254,15.42,26.1,14.43,,,,,,,,,,,,,,,,,1.0,1.32
644,Yerry De Los Santos,NYY,21420,660787.0,96.0,21.7,0.0,19.560000000000002,10.67,0.0,0.0,0.0,10.0,3.0,1.2,0.212,8.3,20.0,9.0,3.7,0.091,1.0,12.88,3.68,0.0,4.15,1.32,0.541,0.228,0.192,15.142000000000001,32.5285,15.677999999999999,,,,,,,,,,,,,,,,,1.0,1.62
645,Xzavion Curry,MIA,25595,675540.0,93.1004,21.6,1.0,20.48,9.7,0.0,0.3,0.0,9.0,3.0,1.2,0.156,6.2,15.0,5.0,2.1,0.05,0.0,12.88,4.6000000000000005,0.0,3.75,1.18,0.319,0.238,0.335,21.747368999999996,27.3760998,17.4709956,,,,,,,,,,,,,,,,,1.0,1.93
646,Seth Johnson,PHI,26020,686751.0,94.0,21.5,1.0,18.64,10.67,0.0,0.2,0.0,10.0,3.0,1.3,0.237,9.2,22.0,9.0,3.8,0.098,1.0,11.96,3.68,0.0,4.19,1.29,0.431,0.241,0.261,16.4115,27.1215,15.151499999999999,,,,,,,,,,,,,,,,,1.0,1.7
647,Matt Sauer,LAD,22284,669422.0,95.986,21.4,0.0,20.48,10.67,0.0,0.0,0.0,10.0,3.0,1.3,0.179,7.1,17.0,9.0,3.8,0.098,1.0,13.8,3.68,0.0,4.21,1.38,0.452,0.239,0.248,17.776444,30.863826000000003,16.761647,,,,,,,,,,,,,,,,,1.0,1.38
648,Yohan Ramirez,PIT,19444,670990.0,92.0,21.3,0.0,19.560000000000002,11.64,0.0,0.0,0.0,11.0,3.0,1.3,0.216,8.5,20.0,7.0,3.0,0.078,5.0,12.88,3.68,0.0,4.65,1.25,0.496,0.235,0.215,15.4375,30.095,15.4375,,,,,,,,,,,,,,,,,1.0,1.43
649,Ryan Borucki,PIT,16350,621366.0,92.0,21.3,0.0,19.560000000000002,10.67,0.0,0.0,0.0,10.0,3.0,1.3,0.214,8.5,20.0,7.0,3.0,0.075,2.0,12.88,3.68,0.0,4.23,1.25,0.493,0.236,0.215,15.4375,29.997500000000002,15.469999999999999,,,,,,,,,,,,,,,,,1.0,1.59
650,Kyle Tyler,PHI,22092,667725.0,97.0,21.2,1.0,20.48,11.64,0.0,0.3,0.0,11.0,3.0,1.3,0.173,7.2,17.0,11.0,4.7,0.112,1.0,13.8,3.68,0.0,4.67,1.48,0.484,0.239,0.221,16.5945,31.532999999999998,16.5255,,,,,,,,,,,,,,,,,1.0,1.09
651,Jonathan Hernandez,TB,17464,642546.0,96.0,21.1,0.0,19.560000000000002,11.64,0.0,0.0,0.0,11.0,3.0,1.3,0.211,8.5,20.0,12.0,5.1,0.124,1.0,12.88,3.68,0.0,4.69,1.5,0.526,0.228,0.201,14.752,30.592,14.975999999999999,,,,,,,,,,,,,,,,,1.0,1.12
653,Parker Mushinski,CLE,21324,656786.0,90.6905,21.0,0.0,18.64,10.67,0.0,0.0,0.0,10.0,3.0,1.3,0.205,8.1,19.0,7.0,3.0,0.081,4.0,11.96,3.68,0.0,4.29,1.22,0.451,0.239,0.248,16.431387,28.49616525,15.49337475,,,,,,,,,,,,,,,,,1.0,1.64
654,Shintaro Fujinami,SEA,31839,660261.0,93.0,21.0,0.0,17.72,10.67,0.0,0.0,0.0,10.0,3.0,1.3,0.232,9.4,22.0,11.0,4.7,0.115,2.0,11.040000000000001,3.68,0.0,4.29,1.37,0.41,0.244,0.272,15.96,25.2,14.52,,,,,,,,,,,,,,,,,1.0,1.48
655,Brusdar Graterol,LAD,20367,660813.0,89.0,20.9,0.0,19.560000000000002,9.7,0.0,0.0,0.0,9.0,3.0,1.3,0.207,7.8,18.0,5.0,2.2,0.056,1.0,12.88,3.68,0.0,3.88,1.18,0.593,0.206,0.17,14.190000000000001,33.759,14.717999999999998,,,,,,,,,,,,,,,,,1.0,1.87
656,Colten Brewer,NYY,12997,605155.0,92.0,20.9,0.0,19.560000000000002,10.67,0.0,0.0,0.0,10.0,3.0,1.3,0.208,8.2,19.0,8.0,3.4,0.09,1.0,12.88,3.68,0.0,4.31,1.32,0.532,0.231,0.196,14.82,31.265,15.3075,,,,,,,,,,,,,,,,,1.0,1.52
657,Scott McGough,ARI,12056,543518.0,94.0,20.8,0.0,18.64,10.67,0.0,0.0,0.0,10.0,3.0,1.3,0.201,8.2,19.0,11.0,4.8,0.121,1.0,11.96,3.68,0.0,4.33,1.42,0.455,0.239,0.245,16.16,28.32,15.328,,,,,,,,,,,,,,,,,1.0,1.39
658,Hunter Stratton,PIT,23455,676702.0,88.0,20.8,0.0,18.64,9.7,0.0,0.0,0.0,9.0,3.0,1.3,0.214,8.2,19.0,5.0,2.2,0.055,2.0,11.96,3.68,0.0,3.89,1.14,0.38,0.241,0.294,17.728,25.92,15.392,,,,,,,,,,,,,,,,,1.0,1.93
659,Kai-Wei Teng,SF,24282,678906.0,93.6334,20.7,0.0,18.560000000000002,9.7,0.0,0.0,0.0,9.0,2.0,0.9,0.196,7.8,18.0,10.0,4.3,0.112,1.0,12.88,3.68,0.0,3.91,1.38,0.496,0.235,0.215,15.587932499999997,30.388264199999995,15.587932499999997,,,,,,,,,,,,,,,,,1.0,1.62
660,Bailey Horn,STL,27753,690544.0,89.0,20.5,0.0,19.560000000000002,10.67,0.0,0.0,0.0,10.0,3.0,1.3,0.201,7.9,18.0,7.0,3.1,0.081,1.0,12.88,3.68,0.0,4.39,1.3,0.504,0.229,0.215,15.2,29.887999999999998,15.008,,,,,,,,,,,,,,,,,1.0,1.42
661,Kyle Bradish,BAL,24586,680694.0,86.164,20.5,2.0,15.8,8.73,1.0,0.8,0.0,8.0,2.0,0.9,0.295,11.0,25.0,7.0,3.1,0.084,1.0,11.040000000000001,2.7600000000000002,0.0,3.51,1.11,0.511,0.229,0.21,12.728539999999999,25.484162,12.701457999999999,,,,,,,,,,,,,,,,,1.0,2.2
662,Michael Kelly,OAK,12791,547184.0,89.0,20.3,0.0,18.64,10.67,0.0,0.0,0.0,10.0,3.0,1.3,0.202,8.0,18.0,8.0,3.5,0.087,2.0,11.96,3.68,0.0,4.43,1.31,0.383,0.241,0.292,17.388,25.609499999999997,15.151499999999999,,,,,,,,,,,,,,,,,1.0,1.42
663,Jeff Brigham,ARI,16631,656257.0,87.298,20.3,0.0,16.8,10.67,0.0,0.0,0.0,10.0,3.0,1.3,0.26,10.2,23.0,9.0,4.0,0.102,2.0,10.120000000000001,3.68,0.0,4.43,1.27,0.306,0.235,0.346,16.755294,20.349664,13.133275,,,,,,,,,,,,,,,,,1.0,1.52
664,Cristian Javier,HOU,17606,664299.0,88.6293,20.1,1.0,16.8,10.67,0.0,0.4,0.0,10.0,3.0,1.3,0.198,8.1,18.0,10.0,4.5,0.113,1.0,10.120000000000001,3.68,0.0,4.48,1.33,0.287,0.211,0.368,19.0376002,21.73560405,13.67190715,,,,,,,,,,,,,,,,,1.0,1.41
666,Enoli Paredes,ATL,20447,660600.0,89.4752,19.8,0.0,18.64,11.64,0.0,0.0,0.0,11.0,3.0,1.4,0.235,9.5,21.0,11.0,5.0,0.119,2.0,11.96,3.68,0.0,5.0,1.5,0.513,0.228,0.209,13.477934399999999,27.099556800000002,13.4491968,,,,,,,,,,,,,,,,,1.0,1.1
667,Huascar Ynoa,MIN,20468,660623.0,82.0,19.5,0.0,15.8,7.76,0.0,0.0,0.0,7.0,2.0,0.9,0.265,10.2,22.0,6.0,2.8,0.074,1.0,11.040000000000001,2.7600000000000002,0.0,3.23,1.12,0.507,0.228,0.212,12.744,25.299000000000003,12.636,,,,,,,,,,,,,,,,,1.0,2.27
668,Tyler Wells,BAL,20000,669330.0,82.6068,19.4,1.0,17.72,9.7,0.0,0.4,0.0,9.0,3.0,1.4,0.226,8.8,19.0,6.0,2.8,0.07,1.0,11.040000000000001,3.68,0.0,4.18,1.22,0.339,0.236,0.322,16.763578800000005,22.149814600000003,13.710418400000002,,,,,,,,,,,,,,,,,1.0,1.63
670,Davis Daniel,ATL,27582,669721.0,82.7555,18.8,1.0,17.72,9.7,0.0,0.5,0.0,9.0,3.0,1.4,0.208,8.1,17.0,7.0,3.4,0.081,0.0,11.040000000000001,3.68,0.0,4.31,1.31,0.394,0.24,0.284,15.981496,24.207266,14.10132,,,,,,,,,,,,,,,,,1.0,1.54
671,Dan Altavilla,CWS,16507,656186.0,83.0,18.7,1.0,15.8,8.73,0.0,0.4,0.0,8.0,2.0,1.0,0.212,8.7,18.0,9.0,4.3,0.105,1.0,11.040000000000001,2.7600000000000002,0.0,3.85,1.33,0.5,0.233,0.214,13.271999999999998,26.04,13.244,,,,,,,,,,,,,,,,,1.0,1.72
672,Cristian Mena,ARI,27974,691441.0,82.0,18.7,2.0,16.72,8.73,1.0,0.7,0.0,8.0,2.0,1.0,0.231,9.1,19.0,8.0,3.9,0.096,1.0,11.040000000000001,3.68,0.0,3.85,1.32,0.499,0.233,0.214,13.035,25.547500000000003,13.007499999999999,,,,,,,,,,,,,,,,,1.0,1.87
673,Zach Penrod,BOS,25368,683068.0,79.8267,18.4,0.0,13.96,8.73,0.0,0.0,0.0,8.0,2.0,1.0,0.297,11.7,24.0,9.0,4.4,0.11,1.0,9.200000000000001,2.7600000000000002,0.0,3.91,1.25,0.493,0.237,0.216,11.1447546,21.610522050000004,11.16816795,,,,,,,,,,,,,,,,,1.0,1.75
674,Janson Junk,MIA,23301,676083.0,78.0,17.8,0.0,16.72,8.73,0.0,0.0,0.0,8.0,2.0,1.0,0.186,7.6,15.0,6.0,3.0,0.073,0.0,11.040000000000001,3.68,0.0,4.04,1.28,0.493,0.237,0.216,13.565999999999999,26.305500000000002,13.5945,,,,,,,,,,,,,,,,,1.0,1.66
675,Guillo Zuniga,PHI,19588,670871.0,77.0,17.7,0.0,15.8,7.76,0.0,0.0,0.0,7.0,2.0,1.0,0.208,8.1,16.0,6.0,3.1,0.078,1.0,11.040000000000001,2.7600000000000002,0.0,3.56,1.23,0.494,0.236,0.215,13.0625,25.409999999999997,13.09,,,,,,,,,,,,,,,,,1.0,1.9
676,J.B. Bukauskas,MIL,20491,656266.0,76.1682,17.6,0.0,15.8,7.76,0.0,0.0,0.0,7.0,2.0,1.0,0.21,8.2,16.0,6.0,3.1,0.077,1.0,11.040000000000001,2.7600000000000002,0.0,3.58,1.24,0.593,0.206,0.17,11.646163000000001,27.707034299999997,12.079508599999999,,,,,,,,,,,,,,,,,1.0,1.9
677,Keynan Middleton,FA,15264,641871.0,77.121,17.6,0.0,14.88,8.73,0.0,0.0,0.0,8.0,2.0,1.0,0.245,9.7,19.0,8.0,4.1,0.105,1.0,10.120000000000001,2.7600000000000002,0.0,4.09,1.3,0.495,0.236,0.215,11.903737499999998,23.1809625,11.928797999999999,,,,,,,,,,,,,,,,,1.0,1.7
678,Chase Shugart,PIT,21544,663767.0,77.0,17.6,0.0,14.88,7.76,0.0,0.0,0.0,7.0,2.0,1.0,0.221,8.7,17.0,7.0,3.6,0.086,1.0,10.120000000000001,2.7600000000000002,0.0,3.58,1.24,0.481,0.239,0.225,12.8525,24.1415,12.6935,,,,,,,,,,,,,,,,,1.0,1.91
679,Joan Adon,WSH,22925,672851.0,78.2323,17.5,2.0,15.8,8.73,0.0,0.6,0.0,8.0,2.0,1.0,0.201,8.2,16.0,8.0,4.1,0.098,1.0,11.040000000000001,2.7600000000000002,0.0,4.11,1.36,0.484,0.24,0.221,13.042868149999999,24.784161099999995,13.015751999999999,,,,,,,,,,,,,,,,,1.0,1.61
680,Chris Devenski,NYM,12763,606965.0,74.0,17.3,0.0,15.88,8.73,0.0,0.0,0.0,8.0,3.0,1.6,0.214,8.3,16.0,5.0,2.6,0.071,0.0,10.120000000000001,2.7600000000000002,0.0,4.16,1.21,0.337,0.235,0.322,15.423000000000002,20.3255,12.587499999999999,,,,,,,,,,,,,,,,,1.0,1.64
681,Dylan Covey,ATL,14825,592229.0,76.4468,17.3,0.0,17.72,9.7,0.0,0.0,0.0,9.0,3.0,1.6,0.178,7.3,14.0,6.0,3.1,0.082,1.0,11.040000000000001,3.68,0.0,4.68,1.37,0.494,0.236,0.215,13.406114999999998,26.078421599999995,13.434338399999998,,,,,,,,,,,,,,,,,1.0,1.27
682,Alex Young,CIN,18333,622065.0,75.54,17.0,0.0,15.88,8.73,0.0,0.0,0.0,8.0,3.0,1.6,0.203,7.9,15.0,7.0,3.7,0.088,0.0,10.120000000000001,2.7600000000000002,0.0,4.24,1.35,0.464,0.24,0.237,13.30469,23.932380000000002,12.8496,,,,,,,,,,,,,,,,,1.0,1.51
683,Dakota Hudson,LAA,19206,641712.0,76.0,16.5,1.0,16.72,8.73,0.0,0.4,0.0,8.0,2.0,1.1,0.138,5.5,10.0,8.0,4.4,0.11,1.0,11.96,2.7600000000000002,0.0,4.36,1.5,0.518,0.229,0.207,13.543,27.491999999999997,13.600999999999999,,,,,,,,,,,,,,,,,1.0,1.19
684,Phil Bickford,CHC,18519,641360.0,69.0337,16.4,0.0,13.040000000000001,6.79,0.0,0.0,0.0,6.0,2.0,1.1,0.25,9.3,17.0,5.0,2.7,0.079,1.0,8.280000000000001,2.7600000000000002,0.0,3.29,1.1,0.337,0.235,0.322,13.6868067,18.037423949999997,11.170503749999998,,,,,,,,,,,,,,,,,1.0,2.01
